gene.id	total_sites	non-NA_sites
DPOGS204042	240	240
DPOGS204015	199	199
DPOGS204038	1348	1348
DPOGS204037	1423	1423
DPOGS204014	406	406
DPOGS204045	1530	1530
DPOGS204036	811	811
DPOGS204039	703	703
DPOGS204046	162	162
DPOGS204018	2926	2926
DPOGS204034	1688	1688
DPOGS204053	434	434
DPOGS204049	2305	2305
DPOGS204051	294	294
DPOGS204024	672	672
DPOGS204047	283	283
DPOGS204052	434	434
DPOGS204050	950	950
DPOGS204055	363	363
DPOGS204021	97	97
DPOGS204020	1428	1428
DPOGS204016	386	386
DPOGS204056	374	374
DPOGS204054	365	365
DPOGS215105	1252	1252
DPOGS215117	218	218
DPOGS215102	555	555
DPOGS215116	372	372
DPOGS215099	592	592
DPOGS215118	241	241
DPOGS215115	372	372
DPOGS215114	563	563
DPOGS215120	262	262
DPOGS215100	837	837
DPOGS215097	737	737
DPOGS215109	1794	1794
DPOGS215111	4999	4999
DPOGS215103	2696	2696
DPOGS215104	563	563
DPOGS215101	450	450
DPOGS215108	1620	1620
DPOGS215112	130	130
DPOGS215113	934	934
DPOGS215096	634	634
DPOGS215119	755	755
DPOGS215095	2970	2970
DPOGS215110	2365	2365
DPOGS215098	2936	2936
DPOGS215106	729	729
DPOGS215107	332	332
DPOGS202602	1702	1702
DPOGS202598	239	239
DPOGS202609	880	880
DPOGS202619	500	500
DPOGS202616	211	211
DPOGS202601	661	661
DPOGS202607	1116	1116
DPOGS202604	174	174
DPOGS202605	4078	4078
DPOGS202597	136	136
DPOGS202618	492	492
DPOGS202610	1027	1027
DPOGS202600	2165	2165
DPOGS202612	126	126
DPOGS202624	1054	1054
DPOGS202606	1134	1134
DPOGS202622	430	430
DPOGS202614	1644	1644
DPOGS202621	145	145
DPOGS202613	477	477
DPOGS202611	521	521
DPOGS202599	490	490
DPOGS202608	487	487
DPOGS202617	399	399
DPOGS202603	1831	1831
DPOGS202620	318	318
DPOGS202623	1754	1754
DPOGS202626	1468	1468
DPOGS213887	185	185
DPOGS213870	408	408
DPOGS213863	213	213
DPOGS213886	392	392
DPOGS213869	182	182
DPOGS213885	597	597
DPOGS213884	714	714
DPOGS213883	613	613
DPOGS213871	635	635
DPOGS213868	565	565
DPOGS213875	2686	2686
DPOGS213862	195	195
DPOGS213867	530	530
DPOGS213877	393	393
DPOGS213879	1735	1735
DPOGS213864	1013	1013
DPOGS213872	170	170
DPOGS213866	518	518
DPOGS213876	1619	1619
DPOGS213889	817	817
DPOGS213882	613	613
DPOGS213878	1010	1010
DPOGS213873	377	377
DPOGS213865	900	900
DPOGS213874	384	384
DPOGS213880	1468	1468
DPOGS204330	1531	1531
DPOGS204331	1125	1125
DPOGS204341	3003	3003
DPOGS204335	645	645
DPOGS204340	646	646
DPOGS204322	1203	1203
DPOGS204349	1007	1007
DPOGS204332	1184	1184
DPOGS204343	742	742
DPOGS204342	751	751
DPOGS204325	640	640
DPOGS204345	402	402
DPOGS204327	568	568
DPOGS204346	529	529
DPOGS204334	423	423
DPOGS204350	405	405
DPOGS204344	648	648
DPOGS204336	892	892
DPOGS204329	1090	1090
DPOGS204333	1183	1183
DPOGS204353	792	792
DPOGS204339	962	962
DPOGS204351	728	728
DPOGS204323	418	418
DPOGS204352	1012	1012
DPOGS204348	1001	1001
DPOGS204324	872	872
DPOGS204347	1960	1960
DPOGS204328	1066	1066
DPOGS204326	2116	2116
DPOGS215164	505	505
DPOGS215177	688	688
DPOGS215172	95	95
DPOGS215186	138	138
DPOGS215178	293	293
DPOGS215166	269	269
DPOGS215175	917	917
DPOGS215176	1257	1257
DPOGS215187	869	869
DPOGS215174	819	819
DPOGS215179	422	422
DPOGS215167	5369	5369
DPOGS215192	955	955
DPOGS215193	474	474
DPOGS215198	345	345
DPOGS215184	2028	2028
DPOGS215200	1350	1350
DPOGS215169	430	430
DPOGS215188	746	746
DPOGS215203	799	799
DPOGS215205	662	662
DPOGS215201	141	141
DPOGS215208	469	469
DPOGS215209	1509	1509
DPOGS215180	1300	1300
DPOGS215206	1550	1550
DPOGS215182	860	860
DPOGS215213	4330	4330
DPOGS215199	1753	1753
DPOGS215215	381	381
DPOGS215216	166	166
DPOGS215173	1583	1583
DPOGS215218	837	837
DPOGS215219	983	983
DPOGS215220	623	623
DPOGS215221	724	724
DPOGS215222	333	333
DPOGS215210	1120	1120
DPOGS215211	274	274
DPOGS215181	1593	1593
DPOGS215226	2709	2709
DPOGS215227	186	186
DPOGS215229	1598	1598
DPOGS215230	2572	2572
DPOGS215231	762	762
DPOGS215232	90	90
DPOGS215233	161	161
DPOGS215234	447	447
DPOGS215235	297	297
DPOGS215236	156	156
DPOGS215223	438	438
DPOGS215224	416	416
DPOGS215195	1183	1183
DPOGS215197	413	413
DPOGS215196	395	395
DPOGS215212	680	680
DPOGS215170	244	244
DPOGS215171	734	734
DPOGS215202	962	962
DPOGS215217	1306	1306
DPOGS215214	98	98
DPOGS215189	746	746
DPOGS215190	1072	1072
DPOGS215225	980	980
DPOGS215237	2933	2933
DPOGS215194	863	863
DPOGS215168	445	445
DPOGS215183	1482	1482
DPOGS205783	1640	1640
DPOGS205776	742	742
DPOGS205789	1366	1366
DPOGS205788	374	374
DPOGS205779	822	822
DPOGS205781	849	849
DPOGS205792	901	901
DPOGS205814	2565	2565
DPOGS205790	598	598
DPOGS205798	2220	2220
DPOGS205778	2175	2175
DPOGS205797	3682	3682
DPOGS205785	212	212
DPOGS205796	840	840
DPOGS205791	663	663
DPOGS205777	706	706
DPOGS205787	623	623
DPOGS205784	277	277
DPOGS205780	688	688
DPOGS205793	1714	1714
DPOGS205799	696	696
DPOGS205810	211	211
DPOGS205809	6497	6497
DPOGS205794	160	160
DPOGS205811	220	220
DPOGS205786	1108	1108
DPOGS205803	490	490
DPOGS205804	644	644
DPOGS205782	558	558
DPOGS205802	525	525
DPOGS205807	634	634
DPOGS205813	2611	2611
DPOGS205805	682	682
DPOGS205800	555	555
DPOGS205812	233	233
DPOGS205808	766	766
DPOGS205806	750	750
DPOGS205801	1304	1304
DPOGS205815	1555	1555
DPOGS200993	522	522
DPOGS201028	336	336
DPOGS201024	1136	1136
DPOGS200983	257	257
DPOGS201021	398	398
DPOGS201023	193	193
DPOGS201000	129	129
DPOGS200991	492	492
DPOGS201030	1712	1712
DPOGS200994	255	255
DPOGS201018	165	165
DPOGS200989	551	551
DPOGS200986	422	422
DPOGS201001	1113	1113
DPOGS201020	327	327
DPOGS201029	383	383
DPOGS201008	728	728
DPOGS200997	557	557
DPOGS201002	123	123
DPOGS200979	424	424
DPOGS200992	1468	1468
DPOGS201027	208	208
DPOGS201013	580	580
DPOGS201004	209	209
DPOGS200990	562	562
DPOGS201026	368	368
DPOGS200982	3617	3617
DPOGS201022	399	399
DPOGS201036	479	479
DPOGS200984	828	828
DPOGS201011	280	280
DPOGS201014	594	594
DPOGS200976	680	680
DPOGS200978	540	540
DPOGS200974	143	143
DPOGS200981	592	592
DPOGS201033	431	431
DPOGS200977	1110	1110
DPOGS201025	603	603
DPOGS200998	518	518
DPOGS201012	132	132
DPOGS201019	151	151
DPOGS201010	695	695
DPOGS201034	406	406
DPOGS201037	394	394
DPOGS200995	2323	2323
DPOGS200987	564	564
DPOGS201006	1875	1875
DPOGS200999	1831	1831
DPOGS201005	291	291
DPOGS200980	436	436
DPOGS201035	243	243
DPOGS201017	516	516
DPOGS201009	197	197
DPOGS201016	173	173
DPOGS201015	1053	1053
DPOGS200975	292	292
DPOGS201007	246	246
DPOGS201032	164	164
DPOGS200988	890	890
DPOGS200985	379	379
DPOGS200996	439	439
DPOGS209951	206	206
DPOGS209970	256	256
DPOGS209979	259	259
DPOGS209959	672	672
DPOGS209950	252	252
DPOGS209958	143	143
DPOGS209976	1506	1506
DPOGS209967	748	748
DPOGS209965	206	206
DPOGS209962	275	275
DPOGS209968	374	374
DPOGS209948	595	595
DPOGS209971	2342	2342
DPOGS209983	2175	2175
DPOGS209989	443	443
DPOGS209982	822	822
DPOGS209946	705	705
DPOGS209945	1027	1027
DPOGS209942	1334	1334
DPOGS209960	6660	6660
DPOGS209972	1532	1532
DPOGS209952	339	339
DPOGS209963	1099	1099
DPOGS209961	316	316
DPOGS209957	2228	2228
DPOGS209977	1769	1769
DPOGS209988	3939	3939
DPOGS209981	317	317
DPOGS209941	1782	1782
DPOGS209947	455	455
DPOGS209985	1887	1887
DPOGS209978	421	421
DPOGS209949	748	748
DPOGS209966	661	661
DPOGS209990	529	529
DPOGS209969	177	177
DPOGS209974	405	405
DPOGS209991	207	207
DPOGS209943	526	526
DPOGS209984	819	819
DPOGS209955	678	678
DPOGS209944	71	71
DPOGS209986	724	724
DPOGS209954	144	144
DPOGS209975	1886	1886
DPOGS209973	568	568
DPOGS209953	2353	2353
DPOGS209980	1500	1500
DPOGS209987	512	512
DPOGS209956	1131	1131
DPOGS202221	839	839
DPOGS202222	1398	1398
DPOGS202199	1125	1125
DPOGS202190	363	363
DPOGS202197	124	124
DPOGS202201	362	362
DPOGS202194	704	704
DPOGS202207	1718	1718
DPOGS202196	643	643
DPOGS202189	69	69
DPOGS202219	883	883
DPOGS202195	1729	1729
DPOGS202193	668	668
DPOGS202208	372	372
DPOGS202220	711	711
DPOGS202212	252	252
DPOGS202227	379	379
DPOGS202187	1409	1409
DPOGS202206	880	880
DPOGS202203	686	686
DPOGS202224	645	645
DPOGS202214	972	972
DPOGS202205	859	859
DPOGS202213	614	614
DPOGS202202	406	406
DPOGS202204	886	886
DPOGS202192	592	592
DPOGS202230	2467	2467
DPOGS202211	308	308
DPOGS202229	517	517
DPOGS202228	778	778
DPOGS202237	690	690
DPOGS202188	356	356
DPOGS202233	612	612
DPOGS202215	228	228
DPOGS202217	739	739
DPOGS202216	648	648
DPOGS202185	1574	1574
DPOGS202225	304	304
DPOGS202232	6110	6110
DPOGS202198	190	190
DPOGS202236	1289	1289
DPOGS202226	400	400
DPOGS202191	1387	1387
DPOGS202231	5833	5833
DPOGS202186	790	790
DPOGS202235	925	925
DPOGS202209	694	694
DPOGS202234	813	813
DPOGS202200	4059	4059
DPOGS202223	249	249
DPOGS202218	195	195
DPOGS202210	115	115
DPOGS202114	3309	3309
DPOGS202092	211	211
DPOGS202113	494	494
DPOGS202099	488	488
DPOGS202094	2296	2296
DPOGS202128	932	932
DPOGS202119	1130	1130
DPOGS202121	1231	1231
DPOGS202104	945	945
DPOGS202098	522	522
DPOGS202100	167	167
DPOGS202127	546	546
DPOGS202093	2220	2220
DPOGS202095	536	536
DPOGS202110	1286	1286
DPOGS202130	455	455
DPOGS202107	528	528
DPOGS202125	1321	1321
DPOGS202122	193	193
DPOGS202111	483	483
DPOGS202096	550	550
DPOGS202105	70	70
DPOGS202115	369	369
DPOGS202120	670	670
DPOGS202108	479	479
DPOGS202101	631	631
DPOGS202097	352	352
DPOGS202106	1514	1514
DPOGS202117	389	389
DPOGS202118	1960	1960
DPOGS202126	2042	2042
DPOGS202123	319	319
DPOGS202129	456	456
DPOGS202116	1539	1539
DPOGS202102	1071	1071
DPOGS202103	706	706
DPOGS202124	2281	2281
DPOGS211672	574	574
DPOGS211673	637	637
DPOGS211675	274	274
DPOGS211674	622	622
DPOGS211676	323	323
DPOGS211677	1934	1934
DPOGS211678	5722	5722
DPOGS211679	780	780
DPOGS211680	902	902
DPOGS211681	781	781
DPOGS211661	555	555
DPOGS211671	221	221
DPOGS211667	156	156
DPOGS211662	925	925
DPOGS211669	677	677
DPOGS211670	876	876
DPOGS211664	1486	1486
DPOGS211666	347	347
DPOGS211663	773	773
DPOGS211665	2756	2756
DPOGS201589	1420	1420
DPOGS201613	457	457
DPOGS201600	1578	1578
DPOGS201588	234	234
DPOGS201614	468	468
DPOGS201610	229	229
DPOGS201591	513	513
DPOGS201607	1437	1437
DPOGS201604	771	771
DPOGS201608	362	362
DPOGS201616	1019	1019
DPOGS201596	316	316
DPOGS201594	989	989
DPOGS201602	1000	1000
DPOGS201592	351	351
DPOGS201606	739	739
DPOGS201586	294	294
DPOGS201593	510	510
DPOGS201612	767	767
DPOGS201581	441	441
DPOGS201617	1182	1182
DPOGS201615	174	174
DPOGS201595	2020	2020
DPOGS201609	334	334
DPOGS201597	2365	2365
DPOGS201590	944	944
DPOGS201587	818	818
DPOGS201579	1537	1537
DPOGS201580	243	243
DPOGS201618	3549	3549
DPOGS201603	1565	1565
DPOGS201601	102	102
DPOGS201584	777	777
DPOGS201582	5097	5097
DPOGS201598	1406	1406
DPOGS201611	187	187
DPOGS201583	1002	1002
DPOGS201578	296	296
DPOGS201605	2060	2060
DPOGS201599	489	489
DPOGS201585	409	409
DPOGS214915	961	961
DPOGS214908	849	849
DPOGS214912	622	622
DPOGS214913	465	465
DPOGS214920	1119	1119
DPOGS214916	1155	1155
DPOGS214917	189	189
DPOGS214921	1603	1603
DPOGS214918	1045	1045
DPOGS214911	610	610
DPOGS214910	756	756
DPOGS214919	2357	2357
DPOGS214909	527	527
DPOGS208129	1001	1001
DPOGS208116	1424	1424
DPOGS208117	1718	1718
DPOGS208128	271	271
DPOGS208127	423	423
DPOGS208113	167	167
DPOGS208121	101	101
DPOGS208120	1185	1185
DPOGS208119	365	365
DPOGS208115	626	626
DPOGS208134	382	382
DPOGS208110	291	291
DPOGS208133	855	855
DPOGS208112	176	176
DPOGS208131	2047	2047
DPOGS208132	490	490
DPOGS208109	947	947
DPOGS208118	240	240
DPOGS208126	745	745
DPOGS208114	1060	1060
DPOGS208125	1178	1178
DPOGS208122	608	608
DPOGS208111	3985	3985
DPOGS216154	204	204
DPOGS216158	126	126
DPOGS216155	879	879
DPOGS216156	146	146
DPOGS216157	3152	3152
DPOGS216162	1118	1118
DPOGS216163	107	107
DPOGS216164	797	797
DPOGS216165	209	209
DPOGS216153	184	184
DPOGS216167	739	739
DPOGS216168	2201	2201
DPOGS216169	379	379
DPOGS216170	784	784
DPOGS216171	861	861
DPOGS216159	659	659
DPOGS216160	772	772
DPOGS216161	923	923
DPOGS216175	1070	1070
DPOGS216176	381	381
DPOGS216177	2559	2559
DPOGS216178	715	715
DPOGS216166	145	145
DPOGS216174	3396	3396
DPOGS216172	2407	2407
DPOGS216173	2131	2131
DPOGS205949	728	728
DPOGS205954	1275	1275
DPOGS205928	708	708
DPOGS205953	192	192
DPOGS205955	5113	5113
DPOGS205935	789	789
DPOGS205929	1050	1050
DPOGS205952	970	970
DPOGS205951	324	324
DPOGS205934	200	200
DPOGS205948	1876	1876
DPOGS205950	1902	1902
DPOGS205957	842	842
DPOGS205956	776	776
DPOGS205925	868	868
DPOGS205926	653	653
DPOGS205942	525	525
DPOGS205937	1871	1871
DPOGS205959	419	419
DPOGS205960	4049	4049
DPOGS205931	1368	1368
DPOGS205930	352	352
DPOGS205927	901	901
DPOGS205936	734	734
DPOGS205947	1991	1991
DPOGS205924	433	433
DPOGS205923	3008	3008
DPOGS205933	341	341
DPOGS205945	1471	1471
DPOGS205946	1061	1061
DPOGS205940	259	259
DPOGS205944	327	327
DPOGS205932	639	639
DPOGS205939	269	269
DPOGS209535	1400	1400
DPOGS209530	388	388
DPOGS209532	165	165
DPOGS209533	191	191
DPOGS209527	859	859
DPOGS209528	539	539
DPOGS209534	585	585
DPOGS209538	1491	1491
DPOGS209536	568	568
DPOGS209537	509	509
DPOGS209531	1991	1991
DPOGS209539	593	593
DPOGS200484	1187	1187
DPOGS200483	1854	1854
DPOGS200491	246	246
DPOGS200490	653	653
DPOGS200480	3501	3501
DPOGS200488	829	829
DPOGS200498	283	283
DPOGS200485	2365	2365
DPOGS200478	2423	2423
DPOGS200481	938	938
DPOGS200492	1137	1137
DPOGS200486	971	971
DPOGS200494	1139	1139
DPOGS200495	814	814
DPOGS200489	273	273
DPOGS200493	2487	2487
DPOGS200482	738	738
DPOGS200479	661	661
DPOGS200496	455	455
DPOGS211557	259	259
DPOGS211554	801	801
DPOGS211558	244	244
DPOGS211537	3839	3839
DPOGS211542	850	850
DPOGS211541	785	785
DPOGS211556	401	401
DPOGS211553	315	315
DPOGS211536	383	383
DPOGS211552	186	186
DPOGS211538	231	231
DPOGS211543	756	756
DPOGS211555	932	932
DPOGS211547	2667	2667
DPOGS211550	1739	1739
DPOGS211549	417	417
DPOGS211546	1694	1694
DPOGS211548	285	285
DPOGS211560	554	554
DPOGS211535	1534	1534
DPOGS211559	244	244
DPOGS211534	380	380
DPOGS211545	1610	1610
DPOGS211544	1594	1594
DPOGS211551	186	186
DPOGS211562	362	362
DPOGS204938	744	744
DPOGS204942	872	872
DPOGS204947	1560	1560
DPOGS204946	514	514
DPOGS204965	363	363
DPOGS204945	394	394
DPOGS204944	765	765
DPOGS204956	244	244
DPOGS204962	1469	1469
DPOGS204934	267	267
DPOGS204963	2872	2872
DPOGS204943	543	543
DPOGS204937	1359	1359
DPOGS204959	291	291
DPOGS204941	381	381
DPOGS204924	957	957
DPOGS204939	443	443
DPOGS204931	837	837
DPOGS204932	329	329
DPOGS204948	981	981
DPOGS204958	174	174
DPOGS204955	334	334
DPOGS204954	747	747
DPOGS204933	1765	1765
DPOGS204925	501	501
DPOGS204966	1413	1413
DPOGS204951	1112	1112
DPOGS204953	532	532
DPOGS204961	1191	1191
DPOGS204960	273	273
DPOGS204935	257	257
DPOGS204930	388	388
DPOGS204926	359	359
DPOGS204950	869	869
DPOGS204927	216	216
DPOGS204928	901	901
DPOGS204929	83	83
DPOGS211289	1084	1084
DPOGS211280	1553	1553
DPOGS211290	359	359
DPOGS211288	506	506
DPOGS211291	2366	2366
DPOGS211287	1143	1143
DPOGS211286	89	89
DPOGS211277	670	670
DPOGS211285	881	881
DPOGS211282	967	967
DPOGS211279	614	614
DPOGS211278	288	288
DPOGS211281	393	393
DPOGS211284	691	691
DPOGS211283	199	199
DPOGS202150	1212	1212
DPOGS202146	470	470
DPOGS202158	432	432
DPOGS202151	7408	7408
DPOGS202159	593	593
DPOGS202181	447	447
DPOGS202157	951	951
DPOGS202167	3146	3146
DPOGS202154	1325	1325
DPOGS202172	1904	1904
DPOGS202166	176	176
DPOGS202152	1466	1466
DPOGS202155	1584	1584
DPOGS202177	1941	1941
DPOGS202183	430	430
DPOGS202156	155	155
DPOGS202160	627	627
DPOGS202149	619	619
DPOGS202170	630	630
DPOGS202148	78	78
DPOGS202178	792	792
DPOGS202174	2556	2556
DPOGS202171	160	160
DPOGS202164	493	493
DPOGS202147	900	900
DPOGS202176	2007	2007
DPOGS202179	811	811
DPOGS202153	433	433
DPOGS202168	475	475
DPOGS202161	1049	1049
DPOGS202175	476	476
DPOGS202169	733	733
DPOGS202180	1259	1259
DPOGS202163	253	253
DPOGS202165	1268	1268
DPOGS214930	274	274
DPOGS214932	485	485
DPOGS214929	227	227
DPOGS214926	215	215
DPOGS214928	1412	1412
DPOGS214931	388	388
DPOGS214927	2452	2452
DPOGS205995	603	603
DPOGS205990	933	933
DPOGS205969	485	485
DPOGS205997	519	519
DPOGS205968	2516	2516
DPOGS205992	762	762
DPOGS205993	368	368
DPOGS205991	2230	2230
DPOGS205989	721	721
DPOGS205994	1186	1186
DPOGS205973	2879	2879
DPOGS205971	3017	3017
DPOGS205996	395	395
DPOGS205972	105	105
DPOGS205988	217	217
DPOGS205976	1266	1266
DPOGS205985	725	725
DPOGS205986	87	87
DPOGS205970	463	463
DPOGS205978	2281	2281
DPOGS205987	79	79
DPOGS205983	462	462
DPOGS205982	301	301
DPOGS205977	132	132
DPOGS205974	325	325
DPOGS205984	287	287
DPOGS205979	950	950
DPOGS205975	1306	1306
DPOGS205981	97	97
DPOGS205980	1336	1336
DPOGS213640	378	378
DPOGS213652	1097	1097
DPOGS213642	315	315
DPOGS213639	1231	1231
DPOGS213651	984	984
DPOGS213654	2692	2692
DPOGS213653	1217	1217
DPOGS213638	2161	2161
DPOGS213643	969	969
DPOGS213633	1692	1692
DPOGS213646	705	705
DPOGS213641	907	907
DPOGS213637	609	609
DPOGS213634	65	65
DPOGS213636	1633	1633
DPOGS213635	3179	3179
DPOGS213650	173	173
DPOGS213649	1878	1878
DPOGS213647	178	178
DPOGS213645	1255	1255
DPOGS213644	3432	3432
DPOGS205468	215	215
DPOGS205473	325	325
DPOGS205476	505	505
DPOGS205472	2399	2399
DPOGS205479	481	481
DPOGS205483	359	359
DPOGS205478	311	311
DPOGS205469	696	696
DPOGS205470	790	790
DPOGS205459	224	224
DPOGS205467	441	441
DPOGS205485	511	511
DPOGS205484	351	351
DPOGS205481	461	461
DPOGS205453	456	456
DPOGS205480	2341	2341
DPOGS205464	1013	1013
DPOGS205461	290	290
DPOGS205457	781	781
DPOGS205474	679	679
DPOGS205477	304	304
DPOGS205475	122	122
DPOGS205489	264	264
DPOGS205454	1108	1108
DPOGS205488	420	420
DPOGS205452	1165	1165
DPOGS205491	849	849
DPOGS205487	337	337
DPOGS205466	529	529
DPOGS205451	924	924
DPOGS205455	661	661
DPOGS205486	329	329
DPOGS205490	1503	1503
DPOGS205493	274	274
DPOGS205465	3817	3817
DPOGS205462	537	537
DPOGS205492	1921	1921
DPOGS205463	314	314
DPOGS205458	196	196
DPOGS205482	352	352
DPOGS205456	881	881
DPOGS205460	3628	3628
DPOGS205608	967	967
DPOGS205602	1754	1754
DPOGS205606	886	886
DPOGS205598	589	589
DPOGS205599	488	488
DPOGS205604	9735	9735
DPOGS205607	408	408
DPOGS205600	1092	1092
DPOGS205610	1630	1630
DPOGS205609	842	842
DPOGS205601	322	322
DPOGS205605	1061	1061
DPOGS205603	280	280
DPOGS210632	998	998
DPOGS210582	867	867
DPOGS210584	650	650
DPOGS210604	153	153
DPOGS210617	260	260
DPOGS210602	1210	1210
DPOGS210605	382	382
DPOGS210601	520	520
DPOGS210583	571	571
DPOGS210610	352	352
DPOGS210636	1456	1456
DPOGS210630	1387	1387
DPOGS210603	153	153
DPOGS210629	5498	5498
DPOGS210631	85	85
DPOGS210616	338	338
DPOGS210628	576	576
DPOGS210615	1046	1046
DPOGS210579	1001	1001
DPOGS210619	81	81
DPOGS210606	388	388
DPOGS210588	764	764
DPOGS210578	1015	1015
DPOGS210599	250	250
DPOGS210581	369	369
DPOGS210580	715	715
DPOGS210611	230	230
DPOGS210576	381	381
DPOGS210577	954	954
DPOGS210625	268	268
DPOGS210587	835	835
DPOGS210600	1204	1204
DPOGS210614	228	228
DPOGS210612	319	319
DPOGS210597	383	383
DPOGS210626	1169	1169
DPOGS210633	1420	1420
DPOGS210607	574	574
DPOGS210635	603	603
DPOGS210609	614	614
DPOGS210592	549	549
DPOGS210627	629	629
DPOGS210593	285	285
DPOGS210596	313	313
DPOGS210623	852	852
DPOGS210608	753	753
DPOGS210575	758	758
DPOGS210618	339	339
DPOGS210585	900	900
DPOGS210594	377	377
DPOGS210589	191	191
DPOGS210590	1307	1307
DPOGS210620	2282	2282
DPOGS210621	292	292
DPOGS210595	2135	2135
DPOGS210634	947	947
DPOGS210622	866	866
DPOGS200246	124	124
DPOGS200255	187	187
DPOGS200253	1161	1161
DPOGS200241	329	329
DPOGS200251	912	912
DPOGS200254	639	639
DPOGS200231	204	204
DPOGS200247	487	487
DPOGS200234	366	366
DPOGS200244	408	408
DPOGS200237	293	293
DPOGS200248	458	458
DPOGS200243	487	487
DPOGS200230	203	203
DPOGS200252	445	445
DPOGS200232	495	495
DPOGS200235	505	505
DPOGS200236	479	479
DPOGS200245	416	416
DPOGS200249	462	462
DPOGS200250	460	460
DPOGS200238	660	660
DPOGS200240	515	515
DPOGS200239	367	367
DPOGS200257	461	461
DPOGS200242	599	599
DPOGS200233	417	417
DPOGS200256	124	124
DPOGS204679	323	323
DPOGS204689	772	772
DPOGS204680	638	638
DPOGS204669	227	227
DPOGS204682	498	498
DPOGS204690	529	529
DPOGS204676	441	441
DPOGS204673	608	608
DPOGS204692	1060	1060
DPOGS204675	729	729
DPOGS204652	315	315
DPOGS204677	605	605
DPOGS204674	761	761
DPOGS204684	354	354
DPOGS204670	388	388
DPOGS204688	413	413
DPOGS204671	740	740
DPOGS204698	623	623
DPOGS204703	653	653
DPOGS204654	423	423
DPOGS204696	968	968
DPOGS204678	1861	1861
DPOGS204662	320	320
DPOGS204685	1906	1906
DPOGS204668	316	316
DPOGS204693	1374	1374
DPOGS204699	2889	2889
DPOGS204661	369	369
DPOGS204694	1096	1096
DPOGS204659	897	897
DPOGS204702	96	96
DPOGS204695	233	233
DPOGS204697	505	505
DPOGS204700	541	541
DPOGS204658	599	599
DPOGS204687	2239	2239
DPOGS204701	401	401
DPOGS204665	313	313
DPOGS204666	1979	1979
DPOGS204686	654	654
DPOGS204655	241	241
DPOGS204660	1147	1147
DPOGS204657	745	745
DPOGS204664	228	228
DPOGS204653	316	316
DPOGS204667	198	198
DPOGS204691	1016	1016
DPOGS204656	745	745
DPOGS204663	1558	1558
DPOGS204681	477	477
DPOGS204706	401	401
DPOGS204705	309	309
DPOGS204704	3409	3409
DPOGS214050	489	489
DPOGS214049	1681	1681
DPOGS214051	1011	1011
DPOGS214052	1783	1783
DPOGS214067	743	743
DPOGS214055	866	866
DPOGS214045	1682	1682
DPOGS214046	278	278
DPOGS214066	2263	2263
DPOGS214059	1870	1870
DPOGS214074	711	711
DPOGS214054	341	341
DPOGS214056	1396	1396
DPOGS214065	1165	1165
DPOGS214053	1457	1457
DPOGS214072	825	825
DPOGS214069	452	452
DPOGS214064	2478	2478
DPOGS214058	536	536
DPOGS214071	1751	1751
DPOGS214073	371	371
DPOGS214068	721	721
DPOGS214060	808	808
DPOGS214057	279	279
DPOGS214061	1216	1216
DPOGS214075	968	968
DPOGS214062	1152	1152
DPOGS214070	1951	1951
DPOGS205109	301	301
DPOGS205113	326	326
DPOGS205110	229	229
DPOGS205115	569	569
DPOGS205108	2147	2147
DPOGS205118	107	107
DPOGS205116	1410	1410
DPOGS205114	2955	2955
DPOGS205111	553	553
DPOGS205117	2458	2458
DPOGS205112	593	593
DPOGS205106	217	217
DPOGS205104	148	148
DPOGS205120	1130	1130
DPOGS205107	258	258
DPOGS205105	997	997
DPOGS205119	1330	1330
DPOGS211356	766	766
DPOGS211344	555	555
DPOGS211345	855	855
DPOGS211360	1700	1700
DPOGS211340	615	615
DPOGS211335	469	469
DPOGS211351	1177	1177
DPOGS211343	919	919
DPOGS211338	1419	1419
DPOGS211337	477	477
DPOGS211355	706	706
DPOGS211359	551	551
DPOGS211339	338	338
DPOGS211354	704	704
DPOGS211347	2110	2110
DPOGS211367	1008	1008
DPOGS211370	522	522
DPOGS211349	1404	1404
DPOGS211346	1191	1191
DPOGS211358	546	546
DPOGS211366	4698	4698
DPOGS211373	1058	1058
DPOGS211357	259	259
DPOGS211368	4077	4077
DPOGS211352	486	486
DPOGS211348	616	616
DPOGS211364	461	461
DPOGS211353	1846	1846
DPOGS211336	360	360
DPOGS211341	476	476
DPOGS211372	1046	1046
DPOGS211350	1227	1227
DPOGS211361	545	545
DPOGS211371	304	304
DPOGS211363	963	963
DPOGS211365	1031	1031
DPOGS211342	116	116
DPOGS211362	431	431
DPOGS202456	988	988
DPOGS202452	2692	2692
DPOGS202462	251	251
DPOGS202465	407	407
DPOGS202457	81	81
DPOGS202463	760	760
DPOGS202458	390	390
DPOGS202451	451	451
DPOGS202464	2812	2812
DPOGS202439	196	196
DPOGS202448	664	664
DPOGS202450	668	668
DPOGS202459	426	426
DPOGS202461	82	82
DPOGS202445	293	293
DPOGS202469	129	129
DPOGS202453	772	772
DPOGS202466	791	791
DPOGS202446	1456	1456
DPOGS202443	1700	1700
DPOGS202467	799	799
DPOGS202455	663	663
DPOGS202460	1476	1476
DPOGS202447	3493	3493
DPOGS202470	1343	1343
DPOGS202468	257	257
DPOGS202449	700	700
DPOGS202442	2425	2425
DPOGS202440	113	113
DPOGS202454	730	730
DPOGS202471	264	264
DPOGS202441	284	284
