gene.id	total_sites	non-NA_sites
DPOGS208956	995	995
DPOGS208957	6167	6167
DPOGS208958	5398	5398
DPOGS208960	841	841
DPOGS208963	3342	3342
DPOGS208966	1327	1327
DPOGS208967	2992	2992
DPOGS208968	1104	1104
DPOGS208970	3995	3995
DPOGS208972	695	695
DPOGS208974	1380	1380
DPOGS208976	1521	1521
DPOGS208977	872	872
DPOGS208979	1102	1102
DPOGS208980	4395	4395
DPOGS208982	3097	3097
DPOGS208983	2071	2071
DPOGS208986	1438	1438
DPOGS208987	3118	3118
DPOGS208988	700	700
DPOGS208990	780	780
DPOGS208992	3534	3534
DPOGS208995	4018	4018
DPOGS208996	1322	1322
DPOGS208998	3901	3901
DPOGS208999	837	837
DPOGS209020	3272	3272
DPOGS209022	222	222
DPOGS209023	5568	5568
DPOGS209024	7392	7392
DPOGS209026	2736	2736
DPOGS209028	6625	6625
DPOGS209029	4410	4410
DPOGS209030	4299	4299
DPOGS209031	2418	2418
DPOGS209032	6522	6522
DPOGS209033	3007	3007
DPOGS209035	5944	5944
DPOGS209037	3630	3630
DPOGS209038	5191	5191
DPOGS209040	3425	3425
DPOGS209041	2399	2399
DPOGS209044	4315	4315
DPOGS209046	3982	3982
DPOGS209047	2690	2690
DPOGS209048	2200	2200
DPOGS209052	2592	2592
DPOGS209053	2370	2370
DPOGS209057	5067	5067
DPOGS209059	2356	2356
DPOGS209061	4563	4563
DPOGS209063	4440	4440
DPOGS209064	7398	7398
DPOGS209065	3324	3324
DPOGS209066	3640	3640
DPOGS209067	2946	2946
DPOGS209070	1995	1995
DPOGS209072	489	489
DPOGS209092	8766	8766
DPOGS209093	4573	4573
DPOGS209095	5700	5700
DPOGS209097	4130	4130
DPOGS209100	834	834
DPOGS209101	3259	3259
DPOGS209106	306	306
DPOGS209107	306	306
DPOGS209109	1183	1183
DPOGS209112	4286	4286
DPOGS209113	4583	4583
DPOGS209114	2383	2383
DPOGS209115	1707	1707
DPOGS209116	1583	1583
DPOGS209117	123	123
DPOGS209118	5165	5165
DPOGS209119	5228	5228
DPOGS209120	111	111
DPOGS209121	9699	9699
DPOGS209122	5285	5285
DPOGS209125	11855	11855
DPOGS209126	6734	6734
DPOGS209127	7542	7542
DPOGS209128	2643	2643
DPOGS209129	1951	1951
DPOGS209130	2982	2982
DPOGS209131	6479	6479
DPOGS209132	4063	4063
DPOGS209133	3342	3342
DPOGS209134	2386	2386
DPOGS209136	4555	4555
DPOGS209145	3390	3390
DPOGS209146	3093	3093
DPOGS209147	3495	3495
DPOGS209148	1799	1799
DPOGS209150	1972	1972
DPOGS209151	3171	3171
DPOGS209152	2485	2485
DPOGS209153	2452	2452
DPOGS209154	5345	5345
DPOGS209157	2449	2449
DPOGS209159	6814	6814
DPOGS209161	5615	5615
DPOGS209163	2508	2508
DPOGS209164	5861	5861
DPOGS209167	2393	2393
DPOGS209168	3134	3134
DPOGS209172	6371	6371
DPOGS209174	6126	6126
DPOGS209177	2615	2615
DPOGS209181	2456	2456
DPOGS209185	5865	5865
DPOGS209186	4923	4923
DPOGS209192	5024	5024
DPOGS209193	2485	2485
DPOGS209194	5532	5532
DPOGS209195	2792	2792
DPOGS209199	1906	1906
DPOGS209200	2978	2978
DPOGS209202	2717	2717
DPOGS209203	2308	2308
DPOGS209210	4236	4236
DPOGS209212	3734	3734
DPOGS209217	225	225
DPOGS209220	3822	3822
DPOGS209221	3075	3075
DPOGS209223	1585	1585
DPOGS209226	2958	2958
DPOGS209228	3453	3453
DPOGS209230	3911	3911
DPOGS209235	2265	2265
DPOGS209240	3093	3093
DPOGS209243	1487	1487
DPOGS209244	2548	2548
DPOGS209245	1005	1005
DPOGS209246	1135	1135
DPOGS209250	563	563
DPOGS209252	2052	2052
DPOGS209254	694	694
DPOGS209255	2024	2024
DPOGS209256	539	539
DPOGS209257	575	575
DPOGS209258	495	495
DPOGS209259	1022	1022
DPOGS209263	282	282
DPOGS209267	2411	2411
DPOGS209268	1165	1165
DPOGS209270	954	954
DPOGS209272	432	432
DPOGS209275	533	533
DPOGS209276	547	547
DPOGS209284	12058	12058
DPOGS209285	569	569
DPOGS209286	1337	1337
DPOGS209287	6556	6556
DPOGS209288	3434	3434
DPOGS209289	1605	1605
DPOGS209290	1061	1061
DPOGS209291	476	476
DPOGS209293	1903	1903
DPOGS209295	474	474
DPOGS209296	159	159
DPOGS209297	3803	3803
DPOGS209300	249	249
DPOGS209301	1003	1003
DPOGS209302	13577	13577
DPOGS209307	1018	1018
DPOGS209313	2142	2142
DPOGS209315	474	474
DPOGS209316	7603	7603
DPOGS209320	1692	1692
DPOGS209321	7124	7124
DPOGS209322	2166	2166
DPOGS209323	2059	2059
DPOGS209325	964	964
DPOGS209326	670	670
DPOGS209327	11151	11151
DPOGS209329	1813	1813
DPOGS209330	507	507
DPOGS209331	579	579
DPOGS209339	1638	1638
DPOGS209342	1679	1679
DPOGS209346	769	769
DPOGS209401	6545	6545
DPOGS209403	8684	8684
DPOGS209405	7611	7611
DPOGS209412	6379	6379
DPOGS209434	403	403
DPOGS209435	1549	1549
DPOGS209436	147	147
DPOGS209437	798	798
DPOGS209438	2418	2418
DPOGS209442	1162	1162
DPOGS209444	1800	1800
DPOGS209445	1396	1396
DPOGS209446	3352	3352
DPOGS209447	1027	1027
DPOGS209448	1466	1466
DPOGS209451	3275	3275
DPOGS209452	963	963
DPOGS209453	2182	2182
DPOGS209455	684	684
DPOGS209456	1006	1006
DPOGS209461	1990	1990
DPOGS209463	2192	2192
DPOGS209464	1783	1783
DPOGS209471	2779	2779
DPOGS209472	733	733
DPOGS209473	1903	1903
DPOGS209474	1008	1008
DPOGS209475	814	814
DPOGS209476	2907	2907
DPOGS209524	3373	3373
DPOGS209525	2667	2667
DPOGS209528	1303	1303
DPOGS209531	8254	8254
DPOGS209532	657	657
DPOGS209533	809	809
DPOGS209534	10906	10906
DPOGS209536	10286	10286
DPOGS209537	1608	1608
DPOGS209538	9119	9119
DPOGS209539	1328	1328
DPOGS209564	2068	2068
DPOGS209565	3486	3486
DPOGS209569	18642	18642
DPOGS209575	31066	31066
DPOGS209576	13015	13015
DPOGS209585	11454	11454
DPOGS209591	14002	14002
DPOGS209595	13266	13266
DPOGS209597	9135	9135
DPOGS209603	16438	16438
DPOGS209606	17488	17488
DPOGS209613	8691	8691
DPOGS209620	12534	12534
DPOGS209621	13969	13969
DPOGS209624	8475	8475
DPOGS209630	28470	28470
DPOGS209636	8462	8462
DPOGS209646	9000	9000
DPOGS209650	11682	11682
DPOGS209651	471	471
DPOGS209653	619	619
DPOGS209656	2667	2667
DPOGS209660	6401	6401
DPOGS209661	108	108
DPOGS209663	524	524
DPOGS209690	9656	9656
DPOGS209692	2163	2163
DPOGS209693	3016	3016
DPOGS209698	4360	4360
DPOGS209700	2194	2194
DPOGS209702	4361	4361
DPOGS209704	4290	4290
DPOGS209705	711	711
DPOGS209769	5170	5170
DPOGS209771	1968	1968
DPOGS209772	4217	4217
DPOGS209773	2371	2371
DPOGS209774	2939	2939
DPOGS209775	2726	2726
DPOGS209778	2066	2066
DPOGS209781	8279	8279
DPOGS209782	1712	1712
DPOGS209784	2833	2833
DPOGS209785	1524	1524
DPOGS209786	854	854
DPOGS209787	7592	7592
DPOGS209788	1419	1419
DPOGS209789	1806	1806
DPOGS209790	6579	6579
DPOGS209791	1122	1122
DPOGS209792	6614	6614
DPOGS209793	7561	7561
DPOGS209794	1272	1272
DPOGS209796	1830	1830
DPOGS209798	1628	1628
DPOGS209800	8037	8037
DPOGS209803	9012	9012
DPOGS209804	1658	1658
DPOGS209806	4596	4596
DPOGS209807	731	731
DPOGS209809	1778	1778
DPOGS209810	4633	4633
DPOGS209811	637	637
DPOGS209812	459	459
DPOGS209813	1575	1575
DPOGS209814	2223	2223
DPOGS209816	5075	5075
DPOGS209817	2958	2958
DPOGS209818	789	789
DPOGS209819	6169	6169
DPOGS209820	4132	4132
DPOGS209821	1828	1828
DPOGS209822	319	319
DPOGS209823	870	870
DPOGS209824	335	335
DPOGS209825	430	430
DPOGS209826	7215	7215
DPOGS209827	564	564
DPOGS209829	2548	2548
DPOGS209830	5944	5944
DPOGS209831	3011	3011
DPOGS209832	4111	4111
DPOGS209833	7451	7451
DPOGS209834	8241	8241
DPOGS209835	5284	5284
DPOGS209836	5899	5899
DPOGS209839	550	550
DPOGS209840	3421	3421
DPOGS209842	7309	7309
DPOGS209843	1131	1131
DPOGS209844	483	483
DPOGS209845	3271	3271
DPOGS209846	1434	1434
DPOGS209848	243	243
DPOGS209849	1666	1666
DPOGS209852	837	837
DPOGS209853	3213	3213
DPOGS209856	4303	4303
DPOGS209857	9003	9003
DPOGS209858	8766	8766
DPOGS209861	6191	6191
DPOGS209862	6824	6824
DPOGS209864	6247	6247
DPOGS209865	902	902
DPOGS209897	6884	6884
DPOGS209902	17266	17266
DPOGS209905	14941	14941
DPOGS209910	7815	7815
DPOGS209912	624	624
DPOGS209913	2365	2365
DPOGS209917	3479	3479
DPOGS209937	126	126
DPOGS209938	1597	1597
DPOGS209939	2011	2011
DPOGS209940	9282	9282
DPOGS209941	6096	6096
DPOGS209942	3939	3939
DPOGS209945	4312	4312
DPOGS209946	2615	2615
DPOGS209947	2610	2610
DPOGS209950	1821	1821
DPOGS209951	4607	4607
DPOGS209952	6651	6651
DPOGS209955	3619	3619
DPOGS209956	4399	4399
DPOGS209957	3636	3636
DPOGS209959	1898	1898
DPOGS209963	2116	2116
DPOGS209966	2090	2090
DPOGS209968	2630	2630
DPOGS209973	5368	5368
DPOGS209975	5433	5433
DPOGS209976	2873	2873
DPOGS209977	5952	5952
DPOGS209978	2074	2074
DPOGS209979	1876	1876
DPOGS209980	2646	2646
DPOGS209982	4088	4088
DPOGS209983	6820	6820
DPOGS209984	2941	2941
DPOGS209985	3437	3437
DPOGS209986	2823	2823
DPOGS210019	1948	1948
DPOGS210020	10188	10188
DPOGS210023	723	723
DPOGS210024	1047	1047
DPOGS210025	997	997
DPOGS210026	1010	1010
DPOGS210027	682	682
DPOGS210028	5197	5197
DPOGS210131	620	620
DPOGS210152	2659	2659
DPOGS210153	5348	5348
DPOGS210154	443	443
DPOGS210155	150	150
DPOGS210156	2966	2966
DPOGS210157	8784	8784
DPOGS210158	8430	8430
DPOGS210159	789	789
DPOGS210161	8334	8334
DPOGS210162	5672	5672
DPOGS210163	5421	5421
DPOGS210164	315	315
DPOGS210165	5964	5964
DPOGS210168	3282	3282
DPOGS210169	11522	11522
DPOGS210170	168	168
DPOGS210183	10363	10363
DPOGS210184	8916	8916
DPOGS210187	8315	8315
DPOGS210188	6165	6165
DPOGS210190	5866	5866
DPOGS210193	4835	4835
DPOGS210195	8108	8108
DPOGS210197	4707	4707
DPOGS210205	4395	4395
DPOGS210206	362	362
DPOGS210207	153	153
DPOGS210209	4454	4454
DPOGS210210	5032	5032
DPOGS210211	13217	13217
DPOGS210213	13732	13732
DPOGS210214	14486	14486
DPOGS210216	12220	12220
DPOGS210217	11057	11057
DPOGS210218	10793	10793
DPOGS210220	11497	11497
DPOGS210227	2568	2568
DPOGS210230	3475	3475
DPOGS210231	2787	2787
DPOGS210232	10980	10980
DPOGS210234	3071	3071
DPOGS210240	3024	3024
DPOGS210241	8272	8272
DPOGS210243	2922	2922
DPOGS210245	3146	3146
DPOGS210246	3122	3122
DPOGS210249	2769	2769
DPOGS210250	7598	7598
DPOGS210251	13473	13473
DPOGS210252	6659	6659
DPOGS210253	2701	2701
DPOGS210257	9034	9034
DPOGS210258	10833	10833
DPOGS210259	5732	5732
DPOGS210260	10584	10584
DPOGS210261	1422	1422
DPOGS210262	9090	9090
DPOGS210263	588	588
DPOGS210264	6975	6975
DPOGS210265	849	849
DPOGS210266	377	377
DPOGS210267	1416	1416
DPOGS210268	423	423
DPOGS210269	530	530
DPOGS210270	375	375
DPOGS210271	353	353
DPOGS210272	7843	7843
DPOGS210274	7694	7694
DPOGS210275	9456	9456
DPOGS210276	644	644
DPOGS210277	13524	13524
DPOGS210280	384	384
DPOGS210281	5302	5302
DPOGS210282	8344	8344
DPOGS210284	1779	1779
DPOGS210285	5589	5589
DPOGS210286	327	327
DPOGS210289	6341	6341
DPOGS210290	156	156
DPOGS210291	126	126
DPOGS210293	1529	1529
DPOGS210294	3081	3081
DPOGS210295	4585	4585
DPOGS210296	3674	3674
DPOGS210298	11702	11702
DPOGS210302	24801	24801
DPOGS210303	823	823
DPOGS210304	645	645
DPOGS210306	1269	1269
DPOGS210307	11413	11413
DPOGS210389	1301	1301
DPOGS210406	1010	1010
DPOGS210407	2891	2891
DPOGS210410	5072	5072
DPOGS210430	6392	6392
DPOGS210434	18820	18820
DPOGS210442	6582	6582
DPOGS210445	17683	17683
DPOGS210446	12533	12533
DPOGS210450	5456	5456
DPOGS210461	21279	21279
DPOGS210462	7088	7088
DPOGS210471	7603	7603
DPOGS210481	9598	9598
DPOGS210518	7237	7237
DPOGS210519	9580	9580
DPOGS210526	16458	16458
DPOGS210531	3365	3365
DPOGS210536	165	165
DPOGS210538	6356	6356
DPOGS210539	3943	3943
DPOGS210544	8484	8484
DPOGS210547	3701	3701
DPOGS210548	6086	6086
DPOGS210549	5014	5014
DPOGS210553	2593	2593
DPOGS210556	2172	2172
DPOGS210557	5808	5808
DPOGS210558	2277	2277
DPOGS210559	3326	3326
DPOGS210562	2696	2696
DPOGS210563	853	853
DPOGS210564	4492	4492
DPOGS210566	1089	1089
DPOGS210568	7763	7763
DPOGS210569	14503	14503
DPOGS210570	8095	8095
DPOGS210573	3740	3740
DPOGS210574	7869	7869
DPOGS210637	186	186
DPOGS210638	426	426
DPOGS210639	1603	1603
DPOGS210640	3712	3712
DPOGS210763	4125	4125
DPOGS210764	1188	1188
DPOGS210765	807	807
DPOGS210766	8030	8030
DPOGS210768	2572	2572
DPOGS210771	3155	3155
DPOGS210772	2283	2283
DPOGS210773	5550	5550
DPOGS210774	3226	3226
DPOGS210775	10022	10022
DPOGS210778	8198	8198
DPOGS210779	6528	6528
DPOGS210781	655	655
DPOGS210782	210	210
DPOGS210881	123	123
DPOGS210884	156	156
DPOGS210938	6167	6167
DPOGS211033	894	894
DPOGS211038	1881	1881
DPOGS211039	5068	5068
DPOGS211040	1747	1747
DPOGS211041	3192	3192
DPOGS211045	1722	1722
DPOGS211048	3065	3065
DPOGS211049	5238	5238
DPOGS211052	3689	3689
DPOGS211053	1600	1600
DPOGS211055	11473	11473
DPOGS211056	43548	43548
DPOGS211057	1194	1194
DPOGS211059	2536	2536
DPOGS211060	521	521
DPOGS211062	627	627
DPOGS211063	927	927
DPOGS211064	141	141
DPOGS211233	3037	3037
DPOGS211234	3864	3864
DPOGS211235	2804	2804
DPOGS211237	2944	2944
DPOGS211238	1678	1678
DPOGS211243	1861	1861
DPOGS211245	4642	4642
DPOGS211247	300	300
DPOGS211260	87	87
DPOGS211263	11539	11539
DPOGS211265	195	195
DPOGS211266	2321	2321
DPOGS211267	829	829
DPOGS211269	1461	1461
DPOGS211271	1652	1652
DPOGS211273	619	619
DPOGS211275	2278	2278
DPOGS211295	2544	2544
DPOGS211299	5024	5024
DPOGS211303	1551	1551
DPOGS211309	3160	3160
DPOGS211311	3690	3690
DPOGS211312	2432	2432
DPOGS211313	1482	1482
DPOGS211314	2430	2430
DPOGS211319	5005	5005
DPOGS211323	4142	4142
DPOGS211324	3127	3127
DPOGS211331	1656	1656
DPOGS211335	2177	2177
DPOGS211341	2112	2112
DPOGS211343	2070	2070
DPOGS211345	4075	4075
DPOGS211346	1830	1830
DPOGS211347	6290	6290
DPOGS211349	4467	4467
DPOGS211350	4221	4221
DPOGS211352	1815	1815
DPOGS211353	6373	6373
DPOGS211355	3602	3602
DPOGS211356	4590	4590
DPOGS211361	3034	3034
DPOGS211362	3614	3614
DPOGS211363	3089	3089
DPOGS211365	2995	2995
DPOGS211367	4743	4743
DPOGS211373	3400	3400
DPOGS211438	3177	3177
DPOGS211439	3304	3304
DPOGS211440	3069	3069
DPOGS211442	8350	8350
DPOGS211444	2674	2674
DPOGS211445	6430	6430
DPOGS211451	2880	2880
DPOGS211454	7015	7015
DPOGS211456	3617	3617
DPOGS211461	3454	3454
DPOGS211471	2451	2451
DPOGS211472	3944	3944
DPOGS211473	3012	3012
DPOGS211474	2727	2727
DPOGS211475	2993	2993
DPOGS211476	3481	3481
DPOGS211477	3115	3115
DPOGS211478	3526	3526
DPOGS211492	2853	2853
DPOGS211494	2201	2201
DPOGS211495	3573	3573
DPOGS211496	14912	14912
DPOGS211497	2587	2587
DPOGS211500	15076	15076
DPOGS211502	3250	3250
DPOGS211503	2498	2498
DPOGS211504	2620	2620
DPOGS211505	2711	2711
DPOGS211506	2151	2151
DPOGS211508	4311	4311
DPOGS211509	1502	1502
DPOGS211510	1716	1716
DPOGS211513	1494	1494
DPOGS211515	17905	17905
DPOGS211516	52	52
DPOGS211519	960	960
DPOGS211520	13527	13527
DPOGS211521	1433	1433
DPOGS211523	1434	1434
DPOGS211528	4629	4629
DPOGS211530	2153	2153
DPOGS211535	9724	9724
DPOGS211537	26221	26221
DPOGS211538	626	626
DPOGS211541	11393	11393
DPOGS211542	1320	1320
DPOGS211543	7016	7016
DPOGS211544	12124	12124
DPOGS211545	9721	9721
DPOGS211546	11119	11119
DPOGS211547	11240	11240
DPOGS211549	1044	1044
DPOGS211550	7719	7719
DPOGS211551	288	288
DPOGS211552	288	288
DPOGS211553	12633	12633
DPOGS211558	1537	1537
DPOGS211559	1551	1551
DPOGS211560	1389	1389
DPOGS211562	772	772
DPOGS211601	1079	1079
DPOGS211661	852	852
DPOGS211662	5737	5737
DPOGS211663	3407	3407
DPOGS211664	5342	5342
DPOGS211666	3886	3886
DPOGS211670	4351	4351
DPOGS211671	2667	2667
DPOGS211672	6239	6239
DPOGS211673	4418	4418
DPOGS211674	3459	3459
DPOGS211675	868	868
DPOGS211677	6486	6486
DPOGS211679	1206	1206
DPOGS211680	1715	1715
DPOGS211681	1224	1224
DPOGS211682	909	909
DPOGS211686	132	132
DPOGS211687	4379	4379
DPOGS211688	3648	3648
DPOGS211689	192	192
DPOGS211691	546	546
DPOGS211692	4580	4580
DPOGS211693	10019	10019
DPOGS211695	1452	1452
DPOGS211696	9488	9488
DPOGS211698	6800	6800
DPOGS211700	4108	4108
DPOGS211701	3863	3863
DPOGS211702	7872	7872
DPOGS211704	10364	10364
DPOGS211707	2128	2128
DPOGS211708	5549	5549
DPOGS211709	3961	3961
DPOGS211710	3224	3224
DPOGS211717	19384	19384
DPOGS211719	1185	1185
DPOGS211721	684	684
DPOGS211727	13116	13116
DPOGS211728	352	352
DPOGS211729	726	726
DPOGS211730	2113	2113
DPOGS211731	17902	17902
DPOGS211733	8956	8956
DPOGS211734	8290	8290
DPOGS211735	809	809
DPOGS211737	6662	6662
DPOGS211738	713	713
DPOGS211739	466	466
DPOGS211740	243	243
DPOGS211746	1516	1516
DPOGS211747	1658	1658
DPOGS211748	4532	4532
DPOGS211749	901	901
DPOGS211751	715	715
DPOGS211752	415	415
DPOGS211753	693	693
DPOGS211754	925	925
DPOGS211755	1338	1338
DPOGS211756	5085	5085
DPOGS211768	21685	21685
DPOGS211778	6753	6753
DPOGS211780	11935	11935
DPOGS211783	24594	24594
DPOGS211786	13045	13045
DPOGS211787	23481	23481
DPOGS211789	8603	8603
DPOGS211796	22646	22646
DPOGS211797	8221	8221
DPOGS211983	192	192
DPOGS211994	6262	6262
DPOGS211996	3961	3961
DPOGS211997	3750	3750
DPOGS211998	2274	2274
DPOGS212000	3464	3464
DPOGS212001	2834	2834
DPOGS212004	14627	14627
DPOGS212008	8268	8268
DPOGS212015	4924	4924
DPOGS212016	5913	5913
DPOGS212018	2463	2463
DPOGS212020	2236	2236
DPOGS212021	4016	4016
DPOGS212023	5906	5906
DPOGS212025	3660	3660
DPOGS212028	3470	3470
DPOGS212030	2941	2941
DPOGS212036	2423	2423
DPOGS212037	3504	3504
DPOGS212038	3844	3844
DPOGS212039	2210	2210
DPOGS212042	3267	3267
DPOGS212043	1937	1937
DPOGS212050	5095	5095
DPOGS212056	3752	3752
DPOGS212057	4222	4222
DPOGS212058	3930	3930
DPOGS212065	4290	4290
DPOGS212072	4851	4851
DPOGS212074	4228	4228
DPOGS212075	6842	6842
DPOGS212076	4492	4492
DPOGS212080	5188	5188
DPOGS212081	1770	1770
DPOGS212082	9623	9623
DPOGS212083	7352	7352
DPOGS212089	2277	2277
DPOGS212090	1256	1256
DPOGS212091	17044	17044
DPOGS212092	5294	5294
DPOGS212093	1509	1509
DPOGS212094	11736	11736
DPOGS212095	2197	2197
DPOGS212096	586	586
DPOGS212097	486	486
DPOGS212098	2139	2139
DPOGS212100	603	603
DPOGS212101	812	812
DPOGS212102	493	493
DPOGS212103	1404	1404
DPOGS212104	895	895
DPOGS212105	2729	2729
DPOGS212107	1077	1077
DPOGS212108	12420	12420
DPOGS212109	17261	17261
DPOGS212110	2036	2036
DPOGS212112	1775	1775
DPOGS212113	12433	12433
DPOGS212114	2376	2376
DPOGS212115	1571	1571
DPOGS212116	2037	2037
DPOGS212117	1686	1686
DPOGS212118	1996	1996
DPOGS212119	243	243
DPOGS212120	20511	20511
DPOGS212121	732	732
DPOGS212122	2708	2708
DPOGS212123	2024	2024
DPOGS212125	2763	2763
DPOGS212127	1365	1365
DPOGS212129	1737	1737
DPOGS212132	11356	11356
DPOGS212133	2810	2810
DPOGS212134	15358	15358
DPOGS212135	9043	9043
DPOGS212136	705	705
DPOGS212137	2479	2479
DPOGS212138	352	352
DPOGS212139	12273	12273
DPOGS212140	745	745
DPOGS212142	1073	1073
DPOGS212143	1442	1442
DPOGS212144	6936	6936
DPOGS212145	9023	9023
DPOGS212146	1378	1378
DPOGS212148	1662	1662
DPOGS212149	7705	7705
DPOGS212150	793	793
DPOGS212153	498	498
DPOGS212154	1059	1059
DPOGS212155	847	847
DPOGS212158	498	498
DPOGS212159	851	851
DPOGS212160	1596	1596
DPOGS212161	19863	19863
DPOGS212163	9185	9185
DPOGS212164	2418	2418
DPOGS212165	1538	1538
DPOGS212166	1825	1825
DPOGS212167	10281	10281
DPOGS212168	542	542
DPOGS212169	993	993
DPOGS212172	8436	8436
DPOGS212173	1271	1271
DPOGS212174	607	607
DPOGS212177	1475	1475
DPOGS212178	1612	1612
DPOGS212179	9877	9877
DPOGS212180	9685	9685
DPOGS212181	12703	12703
DPOGS212191	1819	1819
DPOGS212192	6821	6821
DPOGS212193	10013	10013
DPOGS212194	3761	3761
DPOGS212214	545	545
DPOGS212215	1756	1756
DPOGS212217	2043	2043
DPOGS212245	5039	5039
DPOGS212246	534	534
DPOGS212247	471	471
DPOGS212248	1019	1019
DPOGS212250	4285	4285
DPOGS212251	4309	4309
DPOGS212252	1807	1807
DPOGS212253	2492	2492
DPOGS212256	2004	2004
DPOGS212258	6785	6785
DPOGS212259	3462	3462
DPOGS212260	2320	2320
DPOGS212262	4150	4150
DPOGS212273	2625	2625
DPOGS212278	2369	2369
DPOGS212282	6138	6138
DPOGS212283	5519	5519
DPOGS212287	4061	4061
DPOGS212288	2566	2566
DPOGS212289	4670	4670
DPOGS212295	5251	5251
DPOGS212298	147	147
DPOGS212306	240	240
DPOGS212307	399	399
DPOGS212308	417	417
DPOGS212310	7171	7171
DPOGS212311	4800	4800
DPOGS212403	9615	9615
DPOGS212406	12339	12339
DPOGS212436	6537	6537
DPOGS212437	10172	10172
DPOGS212453	8336	8336
DPOGS212456	13421	13421
DPOGS212457	2766	2766
DPOGS212459	300	300
DPOGS212460	255	255
DPOGS212462	6661	6661
DPOGS212464	8870	8870
DPOGS212465	3374	3374
DPOGS212474	3363	3363
DPOGS212475	8154	8154
DPOGS212477	3765	3765
DPOGS212484	6387	6387
DPOGS212487	16090	16090
DPOGS212490	5887	5887
DPOGS212498	4602	4602
DPOGS212510	11076	11076
DPOGS212513	4558	4558
DPOGS212522	3996	3996
DPOGS212524	6201	6201
DPOGS212525	7383	7383
DPOGS212527	7567	7567
DPOGS212528	3854	3854
DPOGS212530	5279	5279
DPOGS212551	4699	4699
DPOGS212552	1808	1808
DPOGS212554	2198	2198
DPOGS212587	15488	15488
DPOGS212588	16856	16856
DPOGS212605	13225	13225
DPOGS212609	17296	17296
DPOGS212610	7881	7881
DPOGS212626	14993	14993
DPOGS212627	9095	9095
DPOGS212632	6767	6767
DPOGS212634	13977	13977
DPOGS212635	11718	11718
DPOGS212638	19275	19275
DPOGS212639	1108	1108
DPOGS212640	207	207
DPOGS212641	165	165
DPOGS212648	8458	8458
DPOGS212649	7668	7668
DPOGS212653	8179	8179
DPOGS212655	138	138
DPOGS212681	819	819
DPOGS212682	836	836
DPOGS212786	748	748
DPOGS212788	258	258
DPOGS212789	4233	4233
DPOGS212793	2996	2996
DPOGS212798	529	529
DPOGS212802	1857	1857
DPOGS212803	4683	4683
DPOGS212804	2109	2109
DPOGS212806	4422	4422
DPOGS212810	1590	1590
DPOGS212812	2551	2551
DPOGS212819	3657	3657
DPOGS212821	3658	3658
DPOGS212825	2055	2055
DPOGS212827	4942	4942
DPOGS212828	1911	1911
DPOGS212829	3988	3988
DPOGS212830	2286	2286
DPOGS212834	2229	2229
DPOGS212837	2142	2142
DPOGS212844	2884	2884
DPOGS212845	4170	4170
DPOGS212846	1887	1887
DPOGS212847	1666	1666
DPOGS212848	3843	3843
DPOGS212850	2370	2370
DPOGS212858	3722	3722
DPOGS212861	4427	4427
DPOGS212863	4904	4904
DPOGS212867	1992	1992
DPOGS212868	2883	2883
DPOGS212873	2524	2524
DPOGS212875	3940	3940
DPOGS212876	4685	4685
DPOGS212877	2065	2065
DPOGS212879	3198	3198
DPOGS212883	120	120
DPOGS212885	1006	1006
DPOGS212887	2544	2544
DPOGS212889	537	537
DPOGS212890	558	558
DPOGS212891	15362	15362
DPOGS212893	1384	1384
DPOGS212894	7488	7488
DPOGS212898	6137	6137
DPOGS212899	6780	6780
DPOGS212901	4045	4045
DPOGS212903	1644	1644
DPOGS212904	3714	3714
DPOGS212905	1438	1438
DPOGS212906	10117	10117
DPOGS212907	1454	1454
DPOGS212908	880	880
DPOGS212910	472	472
DPOGS212911	1578	1578
DPOGS212912	6141	6141
DPOGS212913	1120	1120
DPOGS212916	7991	7991
DPOGS212919	7149	7149
DPOGS212920	317	317
DPOGS212921	394	394
DPOGS212923	4768	4768
DPOGS212926	11371	11371
DPOGS212927	4891	4891
DPOGS212928	1953	1953
DPOGS212929	4391	4391
DPOGS212930	2121	2121
DPOGS212931	8223	8223
DPOGS212937	4540	4540
DPOGS212938	2267	2267
DPOGS212939	20550	20550
DPOGS212940	3845	3845
DPOGS212941	3477	3477
DPOGS212943	17278	17278
DPOGS212944	8420	8420
DPOGS212945	2267	2267
DPOGS212946	4685	4685
DPOGS212947	4737	4737
DPOGS212948	8108	8108
DPOGS212949	2209	2209
DPOGS212952	1878	1878
DPOGS212953	1561	1561
DPOGS212954	1438	1438
DPOGS212955	3347	3347
DPOGS212956	13280	13280
DPOGS212957	10649	10649
DPOGS212958	5797	5797
DPOGS212963	7346	7346
DPOGS212964	3509	3509
DPOGS212965	3947	3947
DPOGS212967	2069	2069
DPOGS212968	2874	2874
DPOGS212970	10137	10137
DPOGS212972	2868	2868
DPOGS212973	3499	3499
DPOGS212974	1782	1782
DPOGS212975	2241	2241
DPOGS212976	3217	3217
DPOGS212977	4661	4661
DPOGS212979	8925	8925
DPOGS212980	7821	7821
DPOGS212982	383	383
DPOGS212984	4268	4268
DPOGS212985	2067	2067
DPOGS212986	418	418
DPOGS212992	14423	14423
DPOGS212996	22037	22037
DPOGS212999	14355	14355
DPOGS213014	14992	14992
DPOGS213018	36100	36100
DPOGS213028	7782	7782
DPOGS213032	26788	26788
DPOGS213046	9176	9176
