gene.id	total_sites	non-NA_sites
DPOGS210938	15	15
DPOGS211038	119	119
DPOGS211039	217	217
DPOGS211040	56	56
DPOGS211041	185	185
DPOGS211045	84	84
DPOGS211048	54	54
DPOGS211049	340	340
DPOGS211052	261	261
DPOGS211053	32	32
DPOGS211055	535	535
DPOGS211056	1112	1112
DPOGS211057	51	51
DPOGS211060	35	35
DPOGS211062	33	33
DPOGS211233	629	629
DPOGS211234	383	383
DPOGS211235	239	239
DPOGS211237	152	152
DPOGS211238	56	56
DPOGS211243	128	128
DPOGS211245	192	192
DPOGS211247	43	43
DPOGS211263	643	643
DPOGS211265	29	29
DPOGS211266	118	118
DPOGS211267	34	34
DPOGS211269	106	106
DPOGS211271	205	205
DPOGS211273	79	79
DPOGS211275	225	225
DPOGS211295	180	180
DPOGS211299	287	287
DPOGS211309	113	113
DPOGS211311	188	188
DPOGS211312	197	197
DPOGS211313	137	137
DPOGS211314	198	198
DPOGS211319	218	218
DPOGS211323	152	152
DPOGS211324	100	100
DPOGS211331	125	125
DPOGS211335	103	103
DPOGS211343	263	263
DPOGS211345	196	196
DPOGS211346	247	247
DPOGS211347	392	392
DPOGS211349	360	360
DPOGS211350	213	213
DPOGS211352	123	123
DPOGS211353	353	353
DPOGS211355	150	150
DPOGS211356	169	169
DPOGS211361	109	109
DPOGS211362	80	80
DPOGS211363	178	178
DPOGS211365	161	161
DPOGS211373	260	260
DPOGS211438	133	133
DPOGS211439	199	199
DPOGS211440	257	257
DPOGS211442	174	174
DPOGS211444	85	85
DPOGS211445	628	628
DPOGS211451	351	351
DPOGS211454	239	239
DPOGS211456	382	382
DPOGS211461	206	206
DPOGS211471	110	110
DPOGS211472	529	529
DPOGS211473	76	76
DPOGS211474	356	356
DPOGS211475	170	170
DPOGS211476	255	255
DPOGS211477	316	316
DPOGS211478	84	84
DPOGS211492	177	177
DPOGS211494	193	193
DPOGS211495	58	58
DPOGS211496	96	96
DPOGS211497	101	101
DPOGS211500	494	494
DPOGS211502	27	27
DPOGS211503	114	114
DPOGS211504	130	130
DPOGS211505	214	214
DPOGS211506	117	117
DPOGS211508	302	302
DPOGS211510	145	145
DPOGS211513	51	51
DPOGS211515	159	159
DPOGS211519	175	175
DPOGS211520	839	839
DPOGS211521	135	135
DPOGS211523	135	135
DPOGS211528	314	314
DPOGS211530	100	100
DPOGS211535	295	295
DPOGS211537	735	735
DPOGS211538	51	51
DPOGS211541	188	188
DPOGS211542	143	143
DPOGS211543	156	156
DPOGS211544	329	329
DPOGS211545	353	353
DPOGS211546	326	326
DPOGS211547	714	714
DPOGS211549	91	91
DPOGS211550	378	378
DPOGS211552	38	38
DPOGS211553	84	84
DPOGS211560	125	125
DPOGS211562	85	85
DPOGS211601	91	91
DPOGS211661	114	114
DPOGS211662	204	204
DPOGS211663	161	161
DPOGS211664	369	369
DPOGS211666	95	95
DPOGS211670	211	211
DPOGS211671	54	54
DPOGS211672	127	127
DPOGS211673	155	155
DPOGS211674	174	174
DPOGS211675	74	74
DPOGS211677	459	459
DPOGS211679	201	201
DPOGS211680	180	180
DPOGS211681	244	244
DPOGS211682	69	69
DPOGS211687	172	172
DPOGS211688	194	194
DPOGS211689	39	39
DPOGS211691	38	38
DPOGS211692	199	199
DPOGS211693	210	210
DPOGS211695	228	228
DPOGS211696	246	246
DPOGS211698	259	259
DPOGS211700	213	213
DPOGS211701	199	199
DPOGS211702	197	197
DPOGS211704	217	217
DPOGS211707	109	109
DPOGS211708	198	198
DPOGS211709	142	142
DPOGS211710	120	120
DPOGS211717	179	179
DPOGS211719	100	100
DPOGS211721	73	73
DPOGS211727	411	411
DPOGS211728	30	30
DPOGS211729	135	135
DPOGS211730	26	26
DPOGS211733	40	40
DPOGS211735	42	42
DPOGS211740	26	26
DPOGS211746	87	87
DPOGS211747	88	88
DPOGS211748	702	702
DPOGS211749	175	175
DPOGS211751	125	125
DPOGS211752	36	36
DPOGS211753	45	45
DPOGS211754	43	43
DPOGS211755	64	64
DPOGS211756	214	214
DPOGS211768	134	134
DPOGS211778	193	193
DPOGS211780	245	245
DPOGS211783	2011	2011
DPOGS211786	38	38
DPOGS211787	338	338
DPOGS211789	191	191
DPOGS211796	74	74
DPOGS211797	41	41
DPOGS211983	34	34
DPOGS211994	203	203
DPOGS211996	185	185
DPOGS211997	243	243
DPOGS211998	88	88
DPOGS212000	140	140
DPOGS212001	343	343
DPOGS212004	65	65
DPOGS212008	30	30
DPOGS212015	48	48
DPOGS212016	306	306
DPOGS212018	107	107
DPOGS212020	112	112
DPOGS212021	90	90
DPOGS212023	226	226
DPOGS212025	103	103
DPOGS212028	28	28
DPOGS212030	395	395
DPOGS212036	112	112
DPOGS212037	493	493
DPOGS212038	264	264
DPOGS212039	205	205
DPOGS212042	177	177
DPOGS212043	43	43
DPOGS212050	98	98
DPOGS212056	78	78
DPOGS212057	188	188
DPOGS212058	228	228
DPOGS212065	110	110
DPOGS212072	135	135
DPOGS212074	46	46
DPOGS212075	143	143
DPOGS212076	300	300
DPOGS212080	50	50
DPOGS212081	71	71
DPOGS212082	211	211
DPOGS212083	184	184
DPOGS212089	130	130
DPOGS212090	89	89
DPOGS212091	81	81
DPOGS212093	161	161
DPOGS212094	560	560
DPOGS212095	137	137
DPOGS212096	67	67
DPOGS212097	74	74
DPOGS212098	113	113
DPOGS212100	48	48
DPOGS212101	53	53
DPOGS212102	53	53
DPOGS212103	119	119
DPOGS212104	42	42
DPOGS212105	261	261
DPOGS212107	94	94
DPOGS212108	258	258
DPOGS212109	231	231
DPOGS212110	226	226
DPOGS212112	96	96
DPOGS212113	334	334
DPOGS212115	148	148
DPOGS212116	346	346
DPOGS212117	122	122
DPOGS212118	210	210
DPOGS212122	185	185
DPOGS212123	124	124
DPOGS212127	43	43
DPOGS212129	63	63
DPOGS212132	462	462
DPOGS212133	112	112
DPOGS212134	536	536
DPOGS212135	410	410
DPOGS212136	117	117
DPOGS212137	223	223
DPOGS212138	50	50
DPOGS212139	616	616
DPOGS212142	116	116
DPOGS212143	86	86
DPOGS212144	164	164
DPOGS212145	272	272
DPOGS212146	139	139
DPOGS212148	133	133
DPOGS212149	194	194
DPOGS212153	60	60
DPOGS212154	164	164
DPOGS212155	84	84
DPOGS212159	86	86
DPOGS212160	210	210
DPOGS212161	876	876
DPOGS212163	821	821
DPOGS212164	167	167
DPOGS212165	96	96
DPOGS212166	118	118
DPOGS212167	701	701
DPOGS212168	57	57
DPOGS212169	62	62
DPOGS212172	333	333
DPOGS212173	162	162
DPOGS212177	70	70
DPOGS212178	34	34
DPOGS212179	196	196
DPOGS212180	309	309
DPOGS212181	319	319
DPOGS212191	73	73
DPOGS212192	115	115
DPOGS212193	36	36
DPOGS212214	51	51
DPOGS212215	95	95
DPOGS212217	34	34
DPOGS212245	234	234
DPOGS212246	78	78
DPOGS212247	61	61
DPOGS212248	71	71
DPOGS212252	78	78
DPOGS212253	123	123
DPOGS212256	211	211
DPOGS212258	466	466
DPOGS212259	363	363
DPOGS212260	40	40
DPOGS212262	81	81
DPOGS212273	182	182
DPOGS212278	236	236
DPOGS212282	41	41
DPOGS212283	100	100
DPOGS212287	68	68
DPOGS212288	159	159
DPOGS212289	215	215
DPOGS212295	179	179
DPOGS212298	21	21
DPOGS212306	35	35
DPOGS212307	43	43
DPOGS212308	62	62
DPOGS212310	297	297
DPOGS212311	223	223
DPOGS212403	119	119
DPOGS212406	533	533
DPOGS212436	298	298
DPOGS212437	795	795
DPOGS212453	65	65
DPOGS212456	539	539
DPOGS212457	336	336
DPOGS212459	29	29
DPOGS212460	18	18
DPOGS212462	181	181
DPOGS212465	102	102
DPOGS212474	121	121
DPOGS212475	216	216
DPOGS212477	194	194
DPOGS212484	148	148
DPOGS212487	1723	1723
DPOGS212490	215	215
DPOGS212498	197	197
DPOGS212510	109	109
DPOGS212513	215	215
DPOGS212522	113	113
DPOGS212524	286	286
DPOGS212525	320	320
DPOGS212527	175	175
DPOGS212528	145	145
DPOGS212530	142	142
DPOGS212551	143	143
DPOGS212552	70	70
DPOGS212588	442	442
DPOGS212605	265	265
DPOGS212609	284	284
DPOGS212610	277	277
DPOGS212626	130	130
DPOGS212627	659	659
DPOGS212632	292	292
DPOGS212634	1136	1136
DPOGS212635	246	246
DPOGS212638	322	322
DPOGS212639	70	70
DPOGS212640	47	47
DPOGS212648	366	366
DPOGS212649	131	131
DPOGS212653	730	730
DPOGS212655	19	19
DPOGS212681	55	55
DPOGS212682	80	80
DPOGS212786	61	61
DPOGS212788	39	39
DPOGS212789	136	136
DPOGS212793	88	88
DPOGS212798	32	32
DPOGS212802	116	116
DPOGS212803	104	104
DPOGS212804	72	72
DPOGS212806	96	96
DPOGS212810	145	145
DPOGS212812	126	126
DPOGS212819	262	262
DPOGS212821	230	230
DPOGS212825	107	107
DPOGS212827	403	403
DPOGS212828	107	107
DPOGS212829	167	167
DPOGS212830	134	134
DPOGS212837	79	79
DPOGS212844	95	95
DPOGS212845	254	254
DPOGS212846	142	142
DPOGS212847	174	174
DPOGS212848	421	421
DPOGS212850	204	204
DPOGS212858	242	242
DPOGS212863	302	302
DPOGS212867	330	330
DPOGS212868	157	157
DPOGS212873	93	93
DPOGS212875	144	144
DPOGS212876	251	251
DPOGS212877	91	91
DPOGS212879	161	161
DPOGS212883	16	16
DPOGS212885	106	106
DPOGS212887	99	99
DPOGS212889	33	33
DPOGS212890	55	55
DPOGS212891	134	134
DPOGS212893	97	97
DPOGS212894	100	100
DPOGS212898	67	67
DPOGS212899	268	268
DPOGS212901	301	301
DPOGS212903	70	70
DPOGS212904	205	205
DPOGS212905	47	47
DPOGS212906	154	154
DPOGS212907	109	109
DPOGS212910	48	48
DPOGS212911	201	201
DPOGS212912	157	157
DPOGS212913	145	145
DPOGS212916	324	324
DPOGS212919	323	323
DPOGS212921	34	34
DPOGS212923	57	57
DPOGS212926	927	927
DPOGS212927	251	251
DPOGS212928	108	108
DPOGS212929	241	241
DPOGS212930	232	232
DPOGS212931	51	51
DPOGS212937	139	139
DPOGS212938	109	109
DPOGS212939	500	500
DPOGS212940	212	212
DPOGS212941	217	217
DPOGS212944	347	347
DPOGS212945	196	196
DPOGS212946	136	136
DPOGS212947	331	331
DPOGS212948	127	127
DPOGS212952	58	58
DPOGS212953	45	45
DPOGS212954	74	74
DPOGS212955	133	133
DPOGS212956	492	492
DPOGS212957	617	617
DPOGS212958	254	254
DPOGS212963	200	200
DPOGS212964	208	208
DPOGS212965	235	235
DPOGS212967	283	283
DPOGS212968	318	318
DPOGS212970	604	604
DPOGS212972	152	152
DPOGS212973	152	152
DPOGS212974	153	153
DPOGS212975	211	211
DPOGS212976	127	127
DPOGS212977	270	270
DPOGS212979	232	232
DPOGS212980	314	314
DPOGS212982	26	26
DPOGS212984	188	188
DPOGS212985	32	32
DPOGS212986	47	47
DPOGS212992	473	473
DPOGS212996	254	254
DPOGS212999	634	634
DPOGS213014	855	855
DPOGS213018	78	78
DPOGS213028	494	494
DPOGS213032	56	56
DPOGS213046	66	66
DPOGS213047	163	163
DPOGS213049	102	102
DPOGS213058	181	181
DPOGS213060	113	113
DPOGS213061	120	120
DPOGS213062	198	198
DPOGS213063	534	534
DPOGS213064	208	208
DPOGS213066	82	82
DPOGS213068	208	208
DPOGS213070	232	232
DPOGS213072	273	273
DPOGS213076	263	263
DPOGS213077	170	170
DPOGS213081	217	217
DPOGS213096	330	330
DPOGS213097	353	353
DPOGS213098	129	129
DPOGS213100	87	87
DPOGS213101	1016	1016
DPOGS213103	173	173
DPOGS213107	222	222
DPOGS213111	382	382
DPOGS213113	995	995
DPOGS213114	332	332
DPOGS213135	156	156
DPOGS213140	103	103
DPOGS213141	94	94
DPOGS213142	105	105
DPOGS213148	244	244
DPOGS213153	523	523
DPOGS213157	323	323
DPOGS213158	135	135
DPOGS213162	81	81
DPOGS213165	105	105
DPOGS213169	229	229
DPOGS213171	126	126
DPOGS213172	222	222
DPOGS213174	238	238
DPOGS213175	190	190
DPOGS213178	158	158
DPOGS213179	41	41
DPOGS213184	417	417
DPOGS213186	48	48
DPOGS213188	505	505
DPOGS213190	46	46
DPOGS213192	113	113
DPOGS213194	105	105
DPOGS213199	84	84
DPOGS213204	37	37
DPOGS213206	142	142
DPOGS213208	418	418
DPOGS213209	281	281
DPOGS213212	284	284
DPOGS213213	130	130
DPOGS213220	358	358
DPOGS213222	141	141
DPOGS213224	124	124
DPOGS213225	57	57
DPOGS213226	136	136
DPOGS213234	129	129
DPOGS213276	191	191
DPOGS213278	112	112
DPOGS213279	48	48
DPOGS213280	71	71
DPOGS213281	115	115
DPOGS213300	107	107
DPOGS213312	38	38
DPOGS213314	73	73
DPOGS213316	449	449
DPOGS213320	54	54
DPOGS213321	64	64
DPOGS213322	78	78
DPOGS213324	212	212
DPOGS213325	24	24
DPOGS213330	376	376
DPOGS213332	40	40
DPOGS213333	199	199
DPOGS213405	13	13
DPOGS213406	18	18
DPOGS213447	402	402
DPOGS213448	205	205
DPOGS213454	36	36
DPOGS213499	52	52
DPOGS213633	486	486
DPOGS213635	707	707
DPOGS213636	395	395
DPOGS213638	496	496
DPOGS213640	119	119
DPOGS213645	306	306
DPOGS213649	408	408
DPOGS213654	577	577
DPOGS213656	226	226
DPOGS213711	105	105
DPOGS213713	67	67
DPOGS213716	99	99
DPOGS213727	114	114
DPOGS213739	52	52
DPOGS213741	55	55
DPOGS213796	668	668
DPOGS213799	588	588
DPOGS213800	460	460
DPOGS213810	1020	1020
DPOGS213815	694	694
DPOGS213816	656	656
DPOGS213826	193	193
DPOGS213827	192	192
DPOGS213829	38	38
DPOGS213831	259	259
DPOGS213832	343	343
DPOGS213840	82	82
DPOGS213841	257	257
DPOGS213842	134	134
DPOGS213844	81	81
DPOGS213847	296	296
DPOGS213849	114	114
DPOGS213850	128	128
DPOGS213851	27	27
DPOGS213852	241	241
DPOGS213853	320	320
DPOGS213854	457	457
DPOGS213856	372	372
DPOGS213859	237	237
DPOGS213860	595	595
DPOGS213890	28	28
DPOGS213894	17	17
DPOGS213911	423	423
DPOGS213916	244	244
DPOGS213923	147	147
DPOGS213933	135	135
DPOGS213934	165	165
DPOGS213943	208	208
DPOGS213945	233	233
DPOGS213946	228	228
DPOGS213949	223	223
DPOGS213950	111	111
DPOGS213951	189	189
DPOGS213952	353	353
DPOGS213954	158	158
DPOGS213956	54	54
DPOGS213957	248	248
DPOGS213959	223	223
DPOGS213960	406	406
DPOGS213962	43	43
DPOGS213963	66	66
DPOGS213964	292	292
DPOGS213965	35	35
DPOGS213967	54	54
DPOGS213968	234	234
DPOGS213969	274	274
DPOGS213972	74	74
DPOGS213973	98	98
DPOGS213974	287	287
DPOGS213976	29	29
DPOGS213995	18	18
DPOGS213996	118	118
DPOGS213997	118	118
DPOGS213999	58	58
DPOGS214002	131	131
DPOGS214003	37	37
DPOGS214004	56	56
DPOGS214005	301	301
DPOGS214006	83	83
DPOGS214008	178	178
DPOGS214009	158	158
DPOGS214010	159	159
DPOGS214012	127	127
DPOGS214013	53	53
DPOGS214014	59	59
DPOGS214015	159	159
DPOGS214016	124	124
DPOGS214017	238	238
DPOGS214021	147	147
DPOGS214022	43	43
DPOGS214023	49	49
DPOGS214077	266	266
DPOGS214296	31	31
DPOGS214299	66	66
DPOGS214301	111	111
DPOGS214302	354	354
DPOGS214304	743	743
DPOGS214306	290	290
DPOGS214313	579	579
DPOGS214314	259	259
DPOGS214315	160	160
DPOGS214319	705	705
DPOGS214322	1424	1424
DPOGS214325	325	325
DPOGS214334	519	519
DPOGS214340	312	312
DPOGS214341	309	309
DPOGS214342	103	103
DPOGS214350	74	74
DPOGS214355	786	786
DPOGS214356	115	115
DPOGS214369	533	533
DPOGS214370	226	226
DPOGS214388	357	357
DPOGS214391	222	222
DPOGS214394	169	169
DPOGS214397	252	252
DPOGS214398	168	168
DPOGS214399	122	122
DPOGS214400	206	206
DPOGS214401	587	587
DPOGS214402	316	316
DPOGS214405	46	46
DPOGS214406	366	366
DPOGS214408	287	287
DPOGS214409	267	267
DPOGS214410	170	170
DPOGS214411	414	414
DPOGS214412	349	349
DPOGS214414	109	109
DPOGS214415	300	300
DPOGS214416	700	700
DPOGS214418	268	268
DPOGS214421	212	212
DPOGS214422	887	887
DPOGS214423	179	179
DPOGS214424	409	409
DPOGS214426	529	529
DPOGS214428	157	157
DPOGS214429	34	34
DPOGS214430	809	809
DPOGS214432	706	706
DPOGS214433	239	239
DPOGS214434	725	725
DPOGS214436	88	88
DPOGS214437	69	69
DPOGS214438	282	282
DPOGS214439	428	428
DPOGS214441	31	31
DPOGS214442	66	66
DPOGS214443	252	252
DPOGS214444	154	154
DPOGS214445	22	22
DPOGS214446	178	178
DPOGS214447	96	96
DPOGS214448	122	122
DPOGS214449	173	173
DPOGS214450	114	114
DPOGS214451	183	183
DPOGS214453	434	434
DPOGS214455	309	309
DPOGS214457	340	340
DPOGS214460	140	140
DPOGS214461	164	164
DPOGS214462	19	19
DPOGS214463	114	114
DPOGS214474	292	292
DPOGS214476	412	412
DPOGS214481	1050	1050
DPOGS214485	452	452
DPOGS214488	142	142
DPOGS214490	529	529
DPOGS214494	821	821
DPOGS214501	366	366
DPOGS214502	432	432
DPOGS214510	40	40
DPOGS214512	57	57
DPOGS214513	172	172
DPOGS214514	168	168
DPOGS214515	148	148
DPOGS214516	217	217
DPOGS214520	78	78
DPOGS214521	61	61
DPOGS214522	120	120
DPOGS214538	233	233
DPOGS214540	114	114
DPOGS214544	23	23
DPOGS214545	442	442
DPOGS214546	422	422
DPOGS214547	103	103
DPOGS214550	343	343
DPOGS214553	301	301
DPOGS214558	100	100
DPOGS214560	319	319
DPOGS214561	361	361
DPOGS214563	470	470
DPOGS214564	55	55
DPOGS214565	116	116
DPOGS214568	370	370
DPOGS214570	188	188
DPOGS214571	145	145
DPOGS214572	233	233
DPOGS214573	184	184
DPOGS214575	199	199
DPOGS214576	202	202
DPOGS214579	277	277
DPOGS214581	249	249
DPOGS214583	62	62
DPOGS214584	622	622
DPOGS214585	333	333
DPOGS214587	55	55
DPOGS214590	136	136
DPOGS214591	115	115
DPOGS214594	225	225
DPOGS214595	149	149
DPOGS214596	132	132
DPOGS214597	151	151
DPOGS214598	68	68
DPOGS214604	48	48
DPOGS214606	556	556
DPOGS214609	74	74
DPOGS214610	85	85
DPOGS214615	250	250
DPOGS214616	178	178
DPOGS214617	120	120
DPOGS214618	39	39
DPOGS214619	341	341
DPOGS214622	391	391
DPOGS214625	231	231
DPOGS214626	154	154
DPOGS214627	153	153
DPOGS214628	139	139
DPOGS214629	230	230
DPOGS214630	120	120
DPOGS214631	465	465
DPOGS214634	344	344
DPOGS214635	158	158
DPOGS214638	363	363
DPOGS214639	276	276
DPOGS214641	295	295
DPOGS214642	109	109
DPOGS214644	221	221
DPOGS214645	50	50
DPOGS214647	169	169
DPOGS214648	175	175
DPOGS214649	87	87
DPOGS214650	133	133
DPOGS214660	211	211
DPOGS214663	338	338
DPOGS214667	316	316
DPOGS214673	216	216
DPOGS214676	55	55
DPOGS214677	414	414
DPOGS214680	67	67
DPOGS214682	83	83
DPOGS214683	13	13
DPOGS214684	113	113
DPOGS214686	225	225
DPOGS214687	98	98
DPOGS214688	211	211
DPOGS214689	264	264
DPOGS214692	160	160
DPOGS214693	148	148
DPOGS214701	72	72
DPOGS214706	159	159
DPOGS214707	25	25
DPOGS214710	102	102
DPOGS214713	140	140
DPOGS214716	73	73
DPOGS214717	190	190
DPOGS214720	90	90
DPOGS214731	107	107
DPOGS214734	18	18
DPOGS214735	222	222
DPOGS214736	103	103
DPOGS214742	75	75
DPOGS214743	70	70
DPOGS214745	178	178
DPOGS214747	162	162
DPOGS214748	316	316
DPOGS214749	175	175
DPOGS214751	81	81
DPOGS214754	200	200
DPOGS214761	97	97
DPOGS214762	198	198
DPOGS214763	177	177
DPOGS214769	311	311
DPOGS214774	168	168
DPOGS214776	189	189
DPOGS214777	199	199
DPOGS214779	216	216
DPOGS214821	38	38
DPOGS214822	341	341
DPOGS214823	190	190
DPOGS214825	207	207
DPOGS214826	103	103
DPOGS214827	339	339
DPOGS214828	124	124
DPOGS214830	91	91
DPOGS214831	530	530
DPOGS214832	138	138
DPOGS214833	88	88
DPOGS214840	183	183
DPOGS214844	244	244
DPOGS214845	146	146
DPOGS214850	164	164
DPOGS214851	157	157
DPOGS214852	170	170
DPOGS214855	263	263
DPOGS214856	34	34
DPOGS214858	119	119
DPOGS214861	217	217
DPOGS214862	132	132
DPOGS214868	269	269
DPOGS214873	85	85
DPOGS214877	50	50
DPOGS214882	34	34
DPOGS214883	261	261
DPOGS214884	42	42
DPOGS214885	63	63
DPOGS214886	55	55
DPOGS214887	53	53
DPOGS214888	55	55
DPOGS214890	80	80
DPOGS214893	129	129
DPOGS214896	34	34
DPOGS214899	80	80
DPOGS214901	31	31
DPOGS214902	436	436
DPOGS214903	121	121
DPOGS214905	47	47
DPOGS214906	179	179
DPOGS214910	154	154
DPOGS214913	119	119
DPOGS214917	30	30
DPOGS214919	443	443
DPOGS214921	314	314
DPOGS214923	38	38
DPOGS214925	52	52
DPOGS214927	655	655
DPOGS214928	256	256
DPOGS214934	277	277
DPOGS214936	170	170
DPOGS214938	126	126
DPOGS214940	295	295
DPOGS214943	130	130
DPOGS214951	206	206
DPOGS214954	328	328
DPOGS214957	111	111
DPOGS214958	118	118
DPOGS214970	18	18
DPOGS214971	200	200
DPOGS214973	285	285
DPOGS214974	149	149
DPOGS214978	333	333
DPOGS214979	174	174
DPOGS214983	144	144
DPOGS214986	113	113
DPOGS214987	172	172
DPOGS214988	147	147
DPOGS214989	202	202
DPOGS214991	93	93
DPOGS214993	143	143
DPOGS214995	73	73
DPOGS214996	349	349
DPOGS215000	168	168
DPOGS215001	472	472
DPOGS215003	180	180
DPOGS215006	87	87
DPOGS215007	484	484
DPOGS215009	114	114
DPOGS215010	258	258
DPOGS215011	200	200
DPOGS215012	46	46
DPOGS215015	84	84
DPOGS215016	147	147
DPOGS215017	165	165
DPOGS215018	110	110
DPOGS215019	143	143
DPOGS215020	75	75
DPOGS215021	107	107
DPOGS215022	183	183
DPOGS215023	64	64
DPOGS215024	147	147
DPOGS215025	39	39
DPOGS215029	244	244
DPOGS215031	159	159
DPOGS215095	702	702
DPOGS215096	178	178
DPOGS215098	689	689
DPOGS215102	138	138
DPOGS215106	157	157
DPOGS215109	459	459
DPOGS215110	500	500
DPOGS215115	53	53
DPOGS215116	53	53
DPOGS215117	39	39
DPOGS215118	52	52
DPOGS215123	230	230
DPOGS215125	15	15
DPOGS215149	121	121
DPOGS215150	123	123
DPOGS215163	26	26
DPOGS215167	1440	1440
DPOGS215169	107	107
DPOGS215171	184	184
DPOGS215173	425	425
DPOGS215174	163	163
DPOGS215175	223	223
DPOGS215176	264	264
DPOGS215180	365	365
DPOGS215181	392	392
DPOGS215182	210	210
DPOGS215183	362	362
DPOGS215184	463	463
DPOGS215186	34	34
DPOGS215187	234	234
DPOGS215188	193	193
DPOGS215189	193	193
DPOGS215190	295	295
DPOGS215192	246	246
DPOGS215194	171	171
DPOGS215195	317	317
DPOGS215199	425	425
DPOGS215200	375	375
DPOGS215201	40	40
DPOGS215202	307	307
DPOGS215203	193	193
DPOGS215205	155	155
DPOGS215206	331	331
DPOGS215208	97	97
DPOGS215209	351	351
DPOGS215210	278	278
DPOGS215212	148	148
DPOGS215216	38	38
DPOGS215217	347	347
DPOGS215218	195	195
DPOGS215219	233	233
DPOGS215220	136	136
DPOGS215221	164	164
DPOGS215223	113	113
DPOGS215224	84	84
DPOGS215225	219	219
DPOGS215226	760	760
DPOGS215229	470	470
DPOGS215230	682	682
DPOGS215231	145	145
DPOGS215237	706	706
DPOGS215238	81	81
DPOGS215239	189	189
DPOGS215242	118	118
DPOGS215245	365	365
DPOGS215254	194	194
DPOGS215257	386	386
DPOGS215258	115	115
DPOGS215265	488	488
DPOGS215269	173	173
DPOGS215272	253	253
DPOGS215273	246	246
DPOGS215274	288	288
DPOGS215275	182	182
DPOGS215280	84	84
DPOGS215282	97	97
DPOGS215294	58	58
DPOGS215306	223	223
DPOGS215316	107	107
DPOGS215319	172	172
DPOGS215321	118	118
DPOGS215325	387	387
DPOGS215326	176	176
DPOGS215327	372	372
DPOGS215328	141	141
DPOGS215329	123	123
DPOGS215335	130	130
DPOGS215341	256	256
DPOGS215348	39	39
DPOGS215350	160	160
DPOGS215354	57	57
DPOGS215355	433	433
DPOGS215356	122	122
DPOGS215358	78	78
DPOGS215361	111	111
DPOGS215362	244	244
DPOGS215363	137	137
DPOGS215366	61	61
DPOGS215368	30	30
DPOGS215431	130	130
DPOGS215432	147	147
DPOGS215436	571	571
DPOGS215438	315	315
DPOGS215442	539	539
DPOGS215444	595	595
DPOGS215446	470	470
DPOGS215447	673	673
DPOGS215450	52	52
DPOGS215451	87	87
DPOGS215502	190	190
DPOGS215514	102	102
DPOGS215532	73	73
DPOGS215535	73	73
DPOGS215536	135	135
DPOGS215537	43	43
DPOGS215538	124	124
DPOGS215539	87	87
DPOGS215542	41	41
DPOGS215547	31	31
DPOGS215554	129	129
DPOGS215556	151	151
DPOGS215562	180	180
DPOGS215564	113	113
DPOGS215569	234	234
DPOGS215570	238	238
DPOGS215571	103	103
DPOGS215579	168	168
DPOGS215582	103	103
DPOGS215583	613	613
DPOGS215586	293	293
DPOGS215588	274	274
DPOGS215590	120	120
DPOGS215592	67	67
DPOGS215593	246	246
DPOGS215595	201	201
DPOGS215599	146	146
DPOGS215601	43	43
DPOGS215605	12	12
DPOGS215608	102	102
DPOGS215614	142	142
DPOGS215616	289	289
DPOGS215618	39	39
DPOGS215620	84	84
DPOGS215622	147	147
DPOGS215625	183	183
DPOGS215626	184	184
DPOGS215630	150	150
DPOGS215633	71	71
DPOGS215635	197	197
DPOGS215638	57	57
DPOGS215639	80	80
DPOGS215643	72	72
DPOGS215644	141	141
DPOGS215645	43	43
DPOGS215646	159	159
DPOGS215650	127	127
DPOGS215651	137	137
DPOGS215652	135	135
DPOGS215655	102	102
DPOGS215656	131	131
DPOGS215658	127	127
DPOGS215659	39	39
DPOGS215660	96	96
DPOGS215663	116	116
DPOGS215666	56	56
DPOGS215667	104	104
DPOGS215669	128	128
DPOGS215670	143	143
DPOGS215671	144	144
DPOGS215672	138	138
DPOGS215673	127	127
DPOGS215680	129	129
DPOGS215681	104	104
DPOGS215684	143	143
DPOGS215685	133	133
DPOGS215690	260	260
DPOGS215694	115	115
DPOGS215696	41	41
DPOGS215698	244	244
DPOGS215699	138	138
DPOGS215700	55	55
DPOGS215701	50	50
DPOGS215703	127	127
DPOGS215704	132	132
DPOGS215706	70	70
DPOGS215707	67	67
DPOGS215708	196	196
DPOGS215709	116	116
DPOGS215711	135	135
DPOGS215716	76	76
DPOGS215717	43	43
DPOGS215718	50	50
DPOGS215721	47	47
DPOGS215732	138	138
DPOGS215734	229	229
DPOGS215736	34	34
DPOGS215739	288	288
DPOGS215740	133	133
DPOGS215742	167	167
DPOGS215747	143	143
DPOGS215755	52	52
DPOGS215757	78	78
DPOGS215759	160	160
DPOGS215763	134	134
DPOGS215764	41	41
DPOGS215765	59	59
DPOGS215768	187	187
DPOGS215773	152	152
DPOGS215777	97	97
DPOGS215778	80	80
DPOGS215781	104	104
DPOGS215785	49	49
DPOGS215786	138	138
DPOGS215788	81	81
DPOGS215791	69	69
DPOGS215793	68	68
DPOGS215794	73	73
DPOGS215802	61	61
DPOGS215804	91	91
DPOGS215813	192	192
DPOGS215815	1199	1199
DPOGS215820	815	815
DPOGS215822	215	215
DPOGS215825	237	237
DPOGS215826	220	220
DPOGS215827	207	207
DPOGS215829	476	476
DPOGS215831	731	731
DPOGS215832	33	33
DPOGS215834	653	653
DPOGS215836	781	781
