gene.id	total_sites	non-NA_sites
DPOGS208956	995	995
DPOGS208957	6167	6167
DPOGS208958	5398	5398
DPOGS208960	841	841
DPOGS208963	3342	3342
DPOGS208966	1327	1327
DPOGS208967	2990	2990
DPOGS208968	1104	1104
DPOGS208970	3995	3995
DPOGS208972	695	695
DPOGS208974	1380	1380
DPOGS208976	1540	1540
DPOGS208977	872	872
DPOGS208979	1102	1102
DPOGS208980	4395	4395
DPOGS208982	3097	3097
DPOGS208983	2071	2071
DPOGS208986	1438	1438
DPOGS208987	3118	3118
DPOGS208988	700	700
DPOGS208990	780	780
DPOGS208992	3534	3534
DPOGS208995	4013	4013
DPOGS208996	1322	1322
DPOGS208998	3901	3901
DPOGS208999	837	837
DPOGS209020	3033	3033
DPOGS209022	222	222
DPOGS209023	5554	5554
DPOGS209024	7325	7325
DPOGS209026	2736	2736
DPOGS209028	6625	6625
DPOGS209029	4410	4410
DPOGS209030	4299	4299
DPOGS209031	2417	2417
DPOGS209032	6525	6525
DPOGS209033	3007	3007
DPOGS209035	5941	5941
DPOGS209037	3630	3630
DPOGS209038	5191	5191
DPOGS209040	3425	3425
DPOGS209041	2399	2399
DPOGS209044	4315	4315
DPOGS209046	3982	3982
DPOGS209047	2690	2690
DPOGS209048	2200	2200
DPOGS209052	2592	2592
DPOGS209053	2370	2370
DPOGS209057	5069	5069
DPOGS209059	2356	2356
DPOGS209061	4538	4538
DPOGS209063	4440	4440
DPOGS209064	7403	7403
DPOGS209065	3469	3469
DPOGS209066	3640	3640
DPOGS209067	2946	2946
DPOGS209070	1995	1995
DPOGS209072	489	489
DPOGS209092	8766	8766
DPOGS209093	4478	4478
DPOGS209095	5696	5696
DPOGS209097	4023	4023
DPOGS209100	834	834
DPOGS209101	3217	3217
DPOGS209106	306	306
DPOGS209107	306	306
DPOGS209109	1183	1183
DPOGS209112	4285	4285
DPOGS209113	4582	4582
DPOGS209114	2378	2378
DPOGS209115	1707	1707
DPOGS209116	1583	1583
DPOGS209117	123	123
DPOGS209118	5196	5196
DPOGS209119	5249	5249
DPOGS209120	111	111
DPOGS209121	9687	9687
DPOGS209122	5285	5285
DPOGS209125	11844	11844
DPOGS209126	6734	6734
DPOGS209127	7480	7480
DPOGS209128	2643	2643
DPOGS209129	1949	1949
DPOGS209130	2982	2982
DPOGS209131	6479	6479
DPOGS209132	4062	4062
DPOGS209133	3325	3325
DPOGS209134	2360	2360
DPOGS209136	4561	4561
DPOGS209145	3390	3390
DPOGS209146	3093	3093
DPOGS209147	3495	3495
DPOGS209148	1802	1802
DPOGS209150	1972	1972
DPOGS209151	3171	3171
DPOGS209152	2485	2485
DPOGS209153	2452	2452
DPOGS209154	5345	5345
DPOGS209157	2449	2449
DPOGS209159	6744	6744
DPOGS209161	5615	5615
DPOGS209163	2508	2508
DPOGS209164	5851	5851
DPOGS209167	2393	2393
DPOGS209168	3134	3134
DPOGS209172	6371	6371
DPOGS209174	6104	6104
DPOGS209177	2614	2614
DPOGS209181	2455	2455
DPOGS209185	5864	5864
DPOGS209186	4922	4922
DPOGS209192	5024	5024
DPOGS209193	2485	2485
DPOGS209194	5532	5532
DPOGS209195	2792	2792
DPOGS209199	1906	1906
DPOGS209200	2980	2980
DPOGS209202	2717	2717
DPOGS209203	2305	2305
DPOGS209210	4233	4233
DPOGS209212	3730	3730
DPOGS209217	225	225
DPOGS209220	3822	3822
DPOGS209221	3067	3067
DPOGS209223	1585	1585
DPOGS209226	2957	2957
DPOGS209228	3451	3451
DPOGS209230	3911	3911
DPOGS209235	2264	2264
DPOGS209240	3192	3192
DPOGS209243	1487	1487
DPOGS209244	2548	2548
DPOGS209245	1005	1005
DPOGS209246	1135	1135
DPOGS209250	563	563
DPOGS209252	2050	2050
DPOGS209254	694	694
DPOGS209255	2024	2024
DPOGS209256	539	539
DPOGS209257	575	575
DPOGS209258	495	495
DPOGS209259	1022	1022
DPOGS209263	282	282
DPOGS209267	2411	2411
DPOGS209268	1165	1165
DPOGS209270	954	954
DPOGS209272	432	432
DPOGS209275	533	533
DPOGS209276	547	547
DPOGS209284	12127	12127
DPOGS209285	569	569
DPOGS209286	1337	1337
DPOGS209287	6556	6556
DPOGS209288	3434	3434
DPOGS209289	1599	1599
DPOGS209290	1061	1061
DPOGS209291	476	476
DPOGS209293	1903	1903
DPOGS209295	474	474
DPOGS209296	159	159
DPOGS209297	3803	3803
DPOGS209300	249	249
DPOGS209301	1003	1003
DPOGS209302	13577	13577
DPOGS209307	1018	1018
DPOGS209313	2142	2142
DPOGS209315	474	474
DPOGS209316	7603	7603
DPOGS209320	1692	1692
DPOGS209321	7124	7124
DPOGS209322	2166	2166
DPOGS209323	2059	2059
DPOGS209325	964	964
DPOGS209326	670	670
DPOGS209327	11136	11136
DPOGS209329	1813	1813
DPOGS209330	507	507
DPOGS209331	579	579
DPOGS209339	1638	1638
DPOGS209342	1678	1678
DPOGS209346	769	769
DPOGS209401	6545	6545
DPOGS209403	6968	6968
DPOGS209405	7611	7611
DPOGS209412	6378	6378
DPOGS209434	403	403
DPOGS209435	1533	1533
DPOGS209436	147	147
DPOGS209437	785	785
DPOGS209438	2418	2418
DPOGS209442	1162	1162
DPOGS209444	1800	1800
DPOGS209445	1396	1396
DPOGS209446	3351	3351
DPOGS209447	1027	1027
DPOGS209448	1466	1466
DPOGS209451	3275	3275
DPOGS209452	963	963
DPOGS209453	2182	2182
DPOGS209455	683	683
DPOGS209456	1006	1006
DPOGS209461	1990	1990
DPOGS209463	2192	2192
DPOGS209464	1783	1783
DPOGS209471	2779	2779
DPOGS209472	733	733
DPOGS209473	1903	1903
DPOGS209474	1008	1008
DPOGS209475	814	814
DPOGS209476	2907	2907
DPOGS209524	3373	3373
DPOGS209525	2667	2667
DPOGS209528	1303	1303
DPOGS209531	8267	8267
DPOGS209532	691	691
DPOGS209533	849	849
DPOGS209534	10875	10875
DPOGS209536	10287	10287
DPOGS209537	1608	1608
DPOGS209538	9126	9126
DPOGS209539	1322	1322
DPOGS209564	2055	2055
DPOGS209565	3487	3487
DPOGS209569	18685	18685
DPOGS209575	31069	31069
DPOGS209576	13011	13011
DPOGS209585	11446	11446
DPOGS209591	13970	13970
DPOGS209595	13272	13272
DPOGS209597	9132	9132
DPOGS209603	16426	16426
DPOGS209606	17505	17505
DPOGS209613	8690	8690
DPOGS209620	12520	12520
DPOGS209621	13933	13933
DPOGS209624	8472	8472
DPOGS209630	28418	28418
DPOGS209636	8277	8277
DPOGS209646	9000	9000
DPOGS209650	11707	11707
DPOGS209651	471	471
DPOGS209653	619	619
DPOGS209656	2667	2667
DPOGS209660	6401	6401
DPOGS209661	108	108
DPOGS209663	524	524
DPOGS209690	9585	9585
DPOGS209692	2163	2163
DPOGS209693	3016	3016
DPOGS209698	4360	4360
DPOGS209700	2194	2194
DPOGS209702	4361	4361
DPOGS209704	4290	4290
DPOGS209705	709	709
DPOGS209769	5166	5166
DPOGS209771	1964	1964
DPOGS209772	4217	4217
DPOGS209773	2371	2371
DPOGS209774	2939	2939
DPOGS209775	2724	2724
DPOGS209778	2066	2066
DPOGS209781	8280	8280
DPOGS209782	1712	1712
DPOGS209784	2828	2828
DPOGS209785	1524	1524
DPOGS209786	854	854
DPOGS209787	7592	7592
DPOGS209788	1419	1419
DPOGS209789	1806	1806
DPOGS209790	6529	6529
DPOGS209791	1122	1122
DPOGS209792	6614	6614
DPOGS209793	7561	7561
DPOGS209794	1272	1272
DPOGS209796	1832	1832
DPOGS209798	1628	1628
DPOGS209800	8028	8028
DPOGS209803	9012	9012
DPOGS209804	1658	1658
DPOGS209806	4596	4596
DPOGS209807	731	731
DPOGS209809	1778	1778
DPOGS209810	4532	4532
DPOGS209811	637	637
DPOGS209812	459	459
DPOGS209813	1571	1571
DPOGS209814	2186	2186
DPOGS209816	5075	5075
DPOGS209817	2954	2954
DPOGS209818	789	789
DPOGS209819	6167	6167
DPOGS209820	4132	4132
DPOGS209821	1828	1828
DPOGS209822	315	315
DPOGS209823	869	869
DPOGS209824	335	335
DPOGS209825	430	430
DPOGS209826	7219	7219
DPOGS209827	564	564
DPOGS209829	2548	2548
DPOGS209830	5941	5941
DPOGS209831	3016	3016
DPOGS209832	4110	4110
DPOGS209833	7451	7451
DPOGS209834	8241	8241
DPOGS209835	5258	5258
DPOGS209836	5899	5899
DPOGS209839	550	550
DPOGS209840	3421	3421
DPOGS209842	7312	7312
DPOGS209843	1131	1131
DPOGS209844	483	483
DPOGS209845	3271	3271
DPOGS209846	1434	1434
DPOGS209848	243	243
DPOGS209849	1641	1641
DPOGS209852	837	837
DPOGS209853	3213	3213
DPOGS209856	4271	4271
DPOGS209857	9003	9003
DPOGS209858	8687	8687
DPOGS209861	6159	6159
DPOGS209862	6813	6813
DPOGS209864	6224	6224
DPOGS209865	902	902
DPOGS209897	6873	6873
DPOGS209902	17294	17294
DPOGS209905	14941	14941
DPOGS209910	7815	7815
DPOGS209912	624	624
DPOGS209913	2364	2364
DPOGS209917	3424	3424
DPOGS209937	126	126
DPOGS209938	1566	1566
DPOGS209939	1921	1921
DPOGS209940	9286	9286
DPOGS209941	6093	6093
DPOGS209942	3938	3938
DPOGS209945	4312	4312
DPOGS209946	2615	2615
DPOGS209947	2610	2610
DPOGS209950	1821	1821
DPOGS209951	4606	4606
DPOGS209952	6651	6651
DPOGS209955	3618	3618
DPOGS209956	4394	4394
DPOGS209957	3635	3635
DPOGS209959	1893	1893
DPOGS209963	2116	2116
DPOGS209966	2089	2089
DPOGS209968	2630	2630
DPOGS209973	5367	5367
DPOGS209975	5435	5435
DPOGS209976	2873	2873
DPOGS209977	5952	5952
DPOGS209978	2074	2074
DPOGS209979	1876	1876
DPOGS209980	2644	2644
DPOGS209982	4084	4084
DPOGS209983	6821	6821
DPOGS209984	2941	2941
DPOGS209985	3437	3437
DPOGS209986	2823	2823
DPOGS210019	1948	1948
DPOGS210020	10197	10197
DPOGS210023	723	723
DPOGS210024	1047	1047
DPOGS210025	997	997
DPOGS210026	1010	1010
DPOGS210027	682	682
DPOGS210028	5178	5178
DPOGS210131	620	620
DPOGS210152	2659	2659
DPOGS210153	5338	5338
DPOGS210154	443	443
DPOGS210155	150	150
DPOGS210156	2929	2929
DPOGS210157	8778	8778
DPOGS210158	8424	8424
DPOGS210159	789	789
DPOGS210161	8312	8312
DPOGS210162	5669	5669
DPOGS210163	5346	5346
DPOGS210164	315	315
DPOGS210165	5964	5964
DPOGS210168	3275	3275
DPOGS210169	11424	11424
DPOGS210170	168	168
DPOGS210183	10364	10364
DPOGS210184	8935	8935
DPOGS210187	8314	8314
DPOGS210188	6165	6165
DPOGS210190	5809	5809
DPOGS210193	4832	4832
DPOGS210195	7958	7958
DPOGS210197	4677	4677
DPOGS210205	4394	4394
DPOGS210206	362	362
DPOGS210207	153	153
DPOGS210209	4458	4458
DPOGS210210	5032	5032
DPOGS210211	13011	13011
DPOGS210213	13710	13710
DPOGS210214	14476	14476
DPOGS210216	12149	12149
DPOGS210217	11077	11077
DPOGS210218	10793	10793
DPOGS210220	11495	11495
DPOGS210227	2567	2567
DPOGS210230	3475	3475
DPOGS210231	2787	2787
DPOGS210232	10980	10980
DPOGS210234	3068	3068
DPOGS210240	3024	3024
DPOGS210241	8271	8271
DPOGS210243	2922	2922
DPOGS210245	3146	3146
DPOGS210246	3122	3122
DPOGS210249	2769	2769
DPOGS210250	7597	7597
DPOGS210251	13499	13499
DPOGS210252	6645	6645
DPOGS210253	2701	2701
DPOGS210257	8894	8894
DPOGS210258	10840	10840
DPOGS210259	5800	5800
DPOGS210260	10577	10577
DPOGS210261	1422	1422
DPOGS210262	9092	9092
DPOGS210263	588	588
DPOGS210264	6976	6976
DPOGS210265	849	849
DPOGS210266	377	377
DPOGS210267	1416	1416
DPOGS210268	423	423
DPOGS210269	530	530
DPOGS210270	375	375
DPOGS210271	353	353
DPOGS210272	7853	7853
DPOGS210274	7660	7660
DPOGS210275	9457	9457
DPOGS210276	644	644
DPOGS210277	13525	13525
DPOGS210280	384	384
DPOGS210281	5379	5379
DPOGS210282	8404	8404
DPOGS210284	1779	1779
DPOGS210285	5595	5595
DPOGS210286	327	327
DPOGS210289	6342	6342
DPOGS210290	156	156
DPOGS210291	126	126
DPOGS210293	1529	1529
DPOGS210294	3068	3068
DPOGS210295	4576	4576
DPOGS210296	3770	3770
DPOGS210298	11700	11700
DPOGS210302	24841	24841
DPOGS210303	823	823
DPOGS210304	645	645
DPOGS210306	1269	1269
DPOGS210307	11413	11413
DPOGS210389	1301	1301
DPOGS210406	1012	1012
DPOGS210407	2885	2885
DPOGS210410	4990	4990
DPOGS210430	6392	6392
DPOGS210434	18757	18757
DPOGS210442	6579	6579
DPOGS210445	17652	17652
DPOGS210446	12519	12519
DPOGS210450	5392	5392
DPOGS210461	21308	21308
DPOGS210462	7082	7082
DPOGS210471	7600	7600
DPOGS210481	9610	9610
DPOGS210518	7237	7237
DPOGS210519	9571	9571
DPOGS210526	16457	16457
DPOGS210531	3367	3367
DPOGS210536	165	165
DPOGS210538	6356	6356
DPOGS210539	3943	3943
DPOGS210544	8484	8484
DPOGS210547	3701	3701
DPOGS210548	6080	6080
DPOGS210549	4915	4915
DPOGS210553	2593	2593
DPOGS210556	2172	2172
DPOGS210557	5803	5803
DPOGS210558	2277	2277
DPOGS210559	3325	3325
DPOGS210562	2696	2696
DPOGS210563	853	853
DPOGS210564	4496	4496
DPOGS210566	1064	1064
DPOGS210568	7726	7726
DPOGS210569	14489	14489
DPOGS210570	8083	8083
DPOGS210573	3728	3728
DPOGS210574	7553	7553
DPOGS210637	186	186
DPOGS210638	426	426
DPOGS210639	1590	1590
DPOGS210640	3713	3713
DPOGS210763	4017	4017
DPOGS210764	1188	1188
DPOGS210765	807	807
DPOGS210766	7826	7826
DPOGS210768	1556	1556
DPOGS210771	2631	2631
DPOGS210772	2283	2283
DPOGS210773	5544	5544
DPOGS210774	3222	3222
DPOGS210775	9901	9901
DPOGS210778	8180	8180
DPOGS210779	6443	6443
DPOGS210781	655	655
DPOGS210782	210	210
DPOGS210881	123	123
DPOGS210884	156	156
DPOGS210938	6161	6161
DPOGS211033	894	894
DPOGS211038	1881	1881
DPOGS211039	5097	5097
DPOGS211040	1747	1747
DPOGS211041	3192	3192
DPOGS211045	1722	1722
DPOGS211048	3065	3065
DPOGS211049	5238	5238
DPOGS211052	3689	3689
DPOGS211053	1600	1600
DPOGS211055	11211	11211
DPOGS211056	43305	43305
DPOGS211057	1194	1194
DPOGS211059	2536	2536
DPOGS211060	521	521
DPOGS211062	627	627
DPOGS211063	925	925
DPOGS211064	141	141
DPOGS211233	3037	3037
DPOGS211234	3863	3863
DPOGS211235	2804	2804
DPOGS211237	2944	2944
DPOGS211238	1678	1678
DPOGS211243	1861	1861
DPOGS211245	4653	4653
DPOGS211247	298	298
DPOGS211260	87	87
DPOGS211263	11421	11421
DPOGS211265	195	195
DPOGS211266	2321	2321
DPOGS211267	829	829
DPOGS211269	1436	1436
DPOGS211271	1652	1652
DPOGS211273	627	627
DPOGS211275	2278	2278
DPOGS211295	2544	2544
DPOGS211299	5024	5024
DPOGS211303	1551	1551
DPOGS211309	3174	3174
DPOGS211311	3687	3687
DPOGS211312	2432	2432
DPOGS211313	1482	1482
DPOGS211314	2430	2430
DPOGS211319	5011	5011
DPOGS211323	4128	4128
DPOGS211324	3128	3128
DPOGS211331	1656	1656
DPOGS211335	2177	2177
DPOGS211341	2112	2112
DPOGS211343	2070	2070
DPOGS211345	4090	4090
DPOGS211346	1830	1830
DPOGS211347	6290	6290
DPOGS211349	4468	4468
DPOGS211350	4222	4222
DPOGS211352	1815	1815
DPOGS211353	6379	6379
DPOGS211355	3602	3602
DPOGS211356	4590	4590
DPOGS211361	3029	3029
DPOGS211362	3614	3614
DPOGS211363	3089	3089
DPOGS211365	2994	2994
DPOGS211367	4738	4738
DPOGS211373	3400	3400
DPOGS211438	3175	3175
DPOGS211439	3304	3304
DPOGS211440	3069	3069
DPOGS211442	8160	8160
DPOGS211444	2674	2674
DPOGS211445	6430	6430
DPOGS211451	2880	2880
DPOGS211454	7013	7013
DPOGS211456	3617	3617
DPOGS211461	3454	3454
DPOGS211471	2451	2451
DPOGS211472	3944	3944
DPOGS211473	3009	3009
DPOGS211474	2727	2727
DPOGS211475	2993	2993
DPOGS211476	3481	3481
DPOGS211477	3115	3115
DPOGS211478	3526	3526
DPOGS211492	2853	2853
DPOGS211494	2196	2196
DPOGS211495	3597	3597
DPOGS211496	14850	14850
DPOGS211497	2587	2587
DPOGS211500	15016	15016
DPOGS211502	3251	3251
DPOGS211503	2496	2496
DPOGS211504	2619	2619
DPOGS211505	2546	2546
DPOGS211506	2149	2149
DPOGS211508	4311	4311
DPOGS211509	1465	1465
DPOGS211510	1716	1716
DPOGS211513	1494	1494
DPOGS211515	17899	17899
DPOGS211516	1305	1305
DPOGS211519	960	960
DPOGS211520	13527	13527
DPOGS211521	1438	1438
DPOGS211523	1434	1434
DPOGS211528	4629	4629
DPOGS211530	2153	2153
DPOGS211535	9728	9728
DPOGS211537	26219	26219
DPOGS211538	626	626
DPOGS211541	11376	11376
DPOGS211542	1320	1320
DPOGS211543	6982	6982
DPOGS211544	11997	11997
DPOGS211545	9683	9683
DPOGS211546	11119	11119
DPOGS211547	11240	11240
DPOGS211549	1044	1044
DPOGS211550	7720	7720
DPOGS211551	288	288
DPOGS211552	288	288
DPOGS211553	12597	12597
DPOGS211558	1545	1545
DPOGS211559	1559	1559
DPOGS211560	1381	1381
DPOGS211562	671	671
DPOGS211601	1079	1079
DPOGS211661	852	852
DPOGS211662	5679	5679
DPOGS211663	3311	3311
DPOGS211664	5343	5343
DPOGS211666	3870	3870
DPOGS211670	4325	4325
DPOGS211671	2667	2667
DPOGS211672	5990	5990
DPOGS211673	4418	4418
DPOGS211674	3442	3442
DPOGS211675	867	867
DPOGS211677	6478	6478
DPOGS211679	1206	1206
DPOGS211680	1715	1715
DPOGS211681	1224	1224
DPOGS211682	909	909
DPOGS211686	132	132
DPOGS211687	4065	4065
DPOGS211688	3566	3566
DPOGS211689	192	192
DPOGS211691	546	546
DPOGS211692	4580	4580
DPOGS211693	9973	9973
DPOGS211695	1452	1452
DPOGS211696	9480	9480
DPOGS211698	6797	6797
DPOGS211700	4091	4091
DPOGS211701	3799	3799
DPOGS211702	7825	7825
DPOGS211704	10358	10358
DPOGS211707	2128	2128
DPOGS211708	5548	5548
DPOGS211709	3965	3965
DPOGS211710	3023	3023
DPOGS211717	19379	19379
DPOGS211719	1185	1185
DPOGS211721	684	684
DPOGS211727	13120	13120
DPOGS211728	352	352
DPOGS211729	726	726
DPOGS211730	2193	2193
DPOGS211731	17904	17904
DPOGS211733	8956	8956
DPOGS211734	8260	8260
DPOGS211735	451	451
DPOGS211737	6519	6519
DPOGS211738	713	713
DPOGS211739	466	466
DPOGS211740	243	243
DPOGS211746	1493	1493
DPOGS211747	1657	1657
DPOGS211748	3778	3778
DPOGS211749	901	901
DPOGS211751	715	715
DPOGS211752	415	415
DPOGS211753	693	693
DPOGS211754	910	910
DPOGS211755	1338	1338
DPOGS211756	5055	5055
DPOGS211768	21678	21678
DPOGS211778	6710	6710
DPOGS211780	11931	11931
DPOGS211783	24523	24523
DPOGS211786	13045	13045
DPOGS211787	23480	23480
DPOGS211789	8609	8609
DPOGS211796	22638	22638
DPOGS211797	8221	8221
DPOGS211983	192	192
DPOGS211994	6262	6262
DPOGS211996	3959	3959
DPOGS211997	3652	3652
DPOGS211998	2265	2265
DPOGS212000	3901	3901
DPOGS212001	2834	2834
DPOGS212004	14206	14206
DPOGS212008	8268	8268
DPOGS212015	4921	4921
DPOGS212016	5862	5862
DPOGS212018	2457	2457
DPOGS212020	2236	2236
DPOGS212021	3870	3870
DPOGS212023	5906	5906
DPOGS212025	3660	3660
DPOGS212028	3487	3487
DPOGS212030	2941	2941
DPOGS212036	2423	2423
DPOGS212037	3504	3504
DPOGS212038	3845	3845
DPOGS212039	2210	2210
DPOGS212042	3267	3267
DPOGS212043	1937	1937
DPOGS212050	5088	5088
DPOGS212056	3752	3752
DPOGS212057	4215	4215
DPOGS212058	3919	3919
DPOGS212065	4259	4259
DPOGS212072	4843	4843
DPOGS212074	4227	4227
DPOGS212075	6922	6922
DPOGS212076	4493	4493
DPOGS212080	5184	5184
DPOGS212081	1661	1661
DPOGS212082	9623	9623
DPOGS212083	7273	7273
DPOGS212089	2277	2277
DPOGS212090	1255	1255
DPOGS212091	17031	17031
DPOGS212092	5253	5253
DPOGS212093	1509	1509
DPOGS212094	11743	11743
DPOGS212095	2197	2197
DPOGS212096	586	586
DPOGS212097	486	486
DPOGS212098	2139	2139
DPOGS212100	603	603
DPOGS212101	812	812
DPOGS212102	493	493
DPOGS212103	1404	1404
DPOGS212104	895	895
DPOGS212105	2727	2727
DPOGS212107	1077	1077
DPOGS212108	12400	12400
DPOGS212109	17297	17297
DPOGS212110	2036	2036
DPOGS212112	1775	1775
DPOGS212113	12431	12431
DPOGS212114	2376	2376
DPOGS212115	1571	1571
DPOGS212116	2037	2037
DPOGS212117	1686	1686
DPOGS212118	1996	1996
DPOGS212119	243	243
DPOGS212120	20507	20507
DPOGS212121	732	732
DPOGS212122	2700	2700
DPOGS212123	2031	2031
DPOGS212125	2753	2753
DPOGS212127	1365	1365
DPOGS212129	1737	1737
DPOGS212132	11308	11308
DPOGS212133	2810	2810
DPOGS212134	15365	15365
DPOGS212135	9044	9044
DPOGS212136	705	705
DPOGS212137	2479	2479
DPOGS212138	352	352
DPOGS212139	12269	12269
DPOGS212140	745	745
DPOGS212142	1073	1073
DPOGS212143	1442	1442
DPOGS212144	6935	6935
DPOGS212145	9023	9023
DPOGS212146	1378	1378
DPOGS212148	1662	1662
DPOGS212149	7710	7710
DPOGS212150	793	793
DPOGS212153	498	498
DPOGS212154	1059	1059
DPOGS212155	847	847
DPOGS212158	498	498
DPOGS212159	851	851
DPOGS212160	1596	1596
DPOGS212161	19782	19782
DPOGS212163	9183	9183
DPOGS212164	2394	2394
DPOGS212165	1538	1538
DPOGS212166	1825	1825
DPOGS212167	10282	10282
DPOGS212168	542	542
DPOGS212169	993	993
DPOGS212172	8426	8426
DPOGS212173	1271	1271
DPOGS212174	607	607
DPOGS212177	1475	1475
DPOGS212178	1612	1612
DPOGS212179	9877	9877
DPOGS212180	9684	9684
DPOGS212181	12664	12664
DPOGS212191	1819	1819
DPOGS212192	6819	6819
DPOGS212193	10018	10018
DPOGS212194	3761	3761
DPOGS212214	545	545
DPOGS212215	1741	1741
DPOGS212217	2041	2041
DPOGS212245	5990	5990
DPOGS212246	534	534
DPOGS212247	471	471
DPOGS212248	1019	1019
DPOGS212250	4233	4233
DPOGS212251	4204	4204
DPOGS212252	1807	1807
DPOGS212253	2488	2488
DPOGS212256	2004	2004
DPOGS212258	6785	6785
DPOGS212259	3462	3462
DPOGS212260	2311	2311
DPOGS212262	4086	4086
DPOGS212273	2622	2622
DPOGS212278	2369	2369
DPOGS212282	6131	6131
DPOGS212283	5519	5519
DPOGS212287	4051	4051
DPOGS212288	2566	2566
DPOGS212289	4670	4670
DPOGS212295	5254	5254
DPOGS212298	147	147
DPOGS212306	240	240
DPOGS212307	399	399
DPOGS212308	417	417
DPOGS212310	7169	7169
DPOGS212311	4778	4778
DPOGS212403	9618	9618
DPOGS212406	12339	12339
DPOGS212436	6535	6535
DPOGS212437	10162	10162
DPOGS212453	8279	8279
DPOGS212456	13418	13418
DPOGS212457	2766	2766
DPOGS212459	300	300
DPOGS212460	255	255
DPOGS212462	6678	6678
DPOGS212464	8839	8839
DPOGS212465	3351	3351
DPOGS212474	3367	3367
DPOGS212475	8154	8154
DPOGS212477	3767	3767
DPOGS212484	6387	6387
DPOGS212487	16090	16090
DPOGS212490	5886	5886
DPOGS212498	4599	4599
DPOGS212510	11089	11089
DPOGS212513	4562	4562
DPOGS212522	3996	3996
DPOGS212524	6200	6200
DPOGS212525	7368	7368
DPOGS212527	7538	7538
DPOGS212528	3824	3824
DPOGS212530	5279	5279
DPOGS212551	4698	4698
DPOGS212552	1808	1808
DPOGS212554	2199	2199
DPOGS212587	15354	15354
DPOGS212588	16839	16839
DPOGS212605	13241	13241
DPOGS212609	17295	17295
DPOGS212610	7884	7884
DPOGS212626	14985	14985
DPOGS212627	9221	9221
DPOGS212632	6763	6763
DPOGS212634	13967	13967
DPOGS212635	11477	11477
DPOGS212638	19173	19173
DPOGS212639	1108	1108
DPOGS212640	207	207
DPOGS212641	165	165
DPOGS212648	8093	8093
DPOGS212649	7668	7668
DPOGS212653	8179	8179
DPOGS212655	138	138
DPOGS212681	810	810
DPOGS212682	836	836
DPOGS212786	748	748
DPOGS212788	258	258
DPOGS212789	4233	4233
DPOGS212793	2921	2921
DPOGS212798	529	529
DPOGS212802	1854	1854
DPOGS212803	4683	4683
DPOGS212804	2109	2109
DPOGS212806	4422	4422
DPOGS212810	1590	1590
DPOGS212812	2502	2502
DPOGS212819	3657	3657
DPOGS212821	3637	3637
DPOGS212825	2055	2055
DPOGS212827	4942	4942
DPOGS212828	1911	1911
DPOGS212829	3988	3988
DPOGS212830	2286	2286
DPOGS212834	2229	2229
DPOGS212837	2142	2142
DPOGS212844	2884	2884
DPOGS212845	4170	4170
DPOGS212846	1887	1887
DPOGS212847	1666	1666
DPOGS212848	3843	3843
DPOGS212850	2371	2371
DPOGS212858	3722	3722
DPOGS212861	4427	4427
DPOGS212863	4904	4904
DPOGS212867	1992	1992
DPOGS212868	2883	2883
DPOGS212873	2524	2524
DPOGS212875	3076	3076
DPOGS212876	4679	4679
DPOGS212877	2061	2061
DPOGS212879	3198	3198
DPOGS212883	120	120
DPOGS212885	1006	1006
DPOGS212887	2565	2565
DPOGS212889	537	537
DPOGS212890	558	558
DPOGS212891	15362	15362
DPOGS212893	1384	1384
DPOGS212894	7005	7005
DPOGS212898	5939	5939
DPOGS212899	6770	6770
DPOGS212901	4041	4041
DPOGS212903	1643	1643
DPOGS212904	3711	3711
DPOGS212905	1438	1438
DPOGS212906	10113	10113
DPOGS212907	1454	1454
DPOGS212908	880	880
DPOGS212910	472	472
DPOGS212911	1578	1578
DPOGS212912	6099	6099
DPOGS212913	1122	1122
DPOGS212916	8002	8002
DPOGS212919	7076	7076
DPOGS212920	316	316
DPOGS212921	394	394
DPOGS212923	4499	4499
DPOGS212926	11370	11370
DPOGS212927	4894	4894
DPOGS212928	1953	1953
DPOGS212929	4391	4391
DPOGS212930	2121	2121
DPOGS212931	8266	8266
DPOGS212937	4540	4540
DPOGS212938	2266	2266
DPOGS212939	20538	20538
DPOGS212940	3845	3845
DPOGS212941	3476	3476
DPOGS212943	17253	17253
DPOGS212944	8411	8411
DPOGS212945	2267	2267
DPOGS212946	4552	4552
DPOGS212947	4733	4733
DPOGS212948	8113	8113
DPOGS212949	2209	2209
DPOGS212952	1880	1880
DPOGS212953	1543	1543
DPOGS212954	1438	1438
DPOGS212955	3347	3347
DPOGS212956	12978	12978
DPOGS212957	10637	10637
DPOGS212958	5769	5769
DPOGS212963	7346	7346
DPOGS212964	3509	3509
DPOGS212965	3939	3939
DPOGS212967	2069	2069
DPOGS212968	2874	2874
DPOGS212970	10138	10138
DPOGS212972	2868	2868
DPOGS212973	3491	3491
DPOGS212974	1782	1782
DPOGS212975	2241	2241
DPOGS212976	3216	3216
DPOGS212977	4660	4660
DPOGS212979	8936	8936
DPOGS212980	7819	7819
DPOGS212982	340	340
DPOGS212984	4237	4237
DPOGS212985	2084	2084
DPOGS212986	418	418
DPOGS212992	14420	14420
DPOGS212996	22029	22029
DPOGS212999	14340	14340
DPOGS213014	14988	14988
DPOGS213018	36007	36007
DPOGS213028	7770	7770
DPOGS213032	26765	26765
DPOGS213046	9175	9175
